"success","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","button_pressed","key_press","part","timestamp","unshuffled_button","correct_response","correct_button","correct","value"
"true","fullscreen","0","3330","0.0-0.0","A116","
","
","
","
","
","","","","","","","","","","",""
"","pavlovia","1","3333","0.0-1.0","A116","
","
","
","
","
","","","","","","","","","","",""
"","html-button-response","2","4570","0.0-2.0","A116","
","
","
","
","
","1236","<p>Welcome! Press START to begin.</p><br>","0","","","","","","","",""
"","audio-button-response","3","14185","0.0-3.0","A116","
","
","
","
","
","9612","audio/mars_instructions_slide2.wav","0","","","","","","","",""
"","audio-button-response","4","18072","0.0-4.0","A116","
","
","
","
","
","3886","audio/mars_instructions_slide3.wav","0","","","","","","","",""
"","html-keyboard-response","5","18574","0.0-5.0-0.0","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:20:39.439","","","","",""
"","mars-trial","6","31058","0.0-5.0-1.0","A116","
","
","
","
","
","10378","<img style='border: 4px solid darkgrey;' src='practice/pt1_M1.png'></img>","1","","practice","","0","<img src='practice/pt1_T1.png'></img>","0","true",""
"","html-keyboard-response","7","31559","0.0-6.0-0.0","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:20:52.425","","","","",""
"","mars-trial","8","61664","0.0-6.0-1.0","A116","
","
","
","
","
","null","<img style='border: 4px solid darkgrey;' src='practice/pt2_M1.png'></img>","null","","practice","","null","<img src='practice/pt2_T1.png'></img>","0","false",""
"","html-keyboard-response","9","62166","0.0-6.1-0.1","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:23.031","","","","",""
"","mars-trial","10","71954","0.0-6.1-1.1","A116","
","
","
","
","
","7683","<img style='border: 4px solid darkgrey;' src='practice/pt2_M1.png'></img>","3","","practice","","0","<img src='practice/pt2_T1.png'></img>","0","true",""
"","html-keyboard-response","11","72455","0.0-7.0-0.0","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:33.320","","","","",""
"","mars-trial","12","76429","0.0-7.0-1.0","A116","
","
","
","
","
","1870","<img style='border: 4px solid darkgrey;' src='practice/pt3_M1.png'></img>","1","","practice","","0","<img src='practice/pt3_T1.png'></img>","0","true",""
"","audio-button-response","13","78508","0.0-8.0","A116","
","
","
","
","
","2078","audio/mars_instructions_slide4.wav","0","","","","","","","",""
"","call-function","14","78510","0.0-9.0","A116","
","
","
","
","
","","","","","","","","","","",""
"","html-keyboard-response","15","79011","0.0-10.0-0.0","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:39.877","","","","",""
"","mars-trial","16","81395","0.0-10.0-1.0","A116","
","
","
","
","
","1772","<img style='border: 4px solid darkgrey;' src='img/tf1_1_M_ss3.jpeg'></img>","0","","exp","","0","<img src='img/tf1_1_T1_ss3_md.jpeg'></img>","0","true",""
"","html-keyboard-response","17","81897","0.0-10.0-0.1","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:42.762","","","","",""
"","mars-trial","18","84549","0.0-10.0-1.1","A116","
","
","
","
","
","2047","<img style='border: 4px solid darkgrey;' src='img/tf1_2_M_ss1.jpeg'></img>","3","","exp","","0","<img src='img/tf1_2_T1_ss1_md.jpeg'></img>","0","true",""
"","html-keyboard-response","19","85051","0.0-10.0-0.2","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:45.916","","","","",""
"","mars-trial","20","88294","0.0-10.0-1.2","A116","
","
","
","
","
","2638","<img style='border: 4px solid darkgrey;' src='img/tf1_3_M_ss2.jpeg'></img>","1","","exp","","0","<img src='img/tf1_3_T1_ss2_md.jpeg'></img>","0","true",""
"","html-keyboard-response","21","88796","0.0-10.0-0.3","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:49.663","","","","",""
"","mars-trial","22","92480","0.0-10.0-1.3","A116","
","
","
","
","
","3078","<img style='border: 4px solid darkgrey;' src='img/tf1_4_M_ss3.jpeg'></img>","3","","exp","","0","<img src='img/tf1_4_T1_ss3_md.jpeg'></img>","0","true",""
"","html-keyboard-response","23","92982","0.0-10.0-0.4","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:53.847","","","","",""
"","mars-trial","24","95446","0.0-10.0-1.4","A116","
","
","
","
","
","1860","<img style='border: 4px solid darkgrey;' src='img/tf1_5_M_ss1.jpeg'></img>","2","","exp","","0","<img src='img/tf1_5_T1_ss1_md.jpeg'></img>","0","true",""
"","html-keyboard-response","25","95948","0.0-10.0-0.5","A116","
","
","
","
","
","null","<div style=""font-size:60px;"">+</div>","","null","fixation","2021-04-07 01:21:56.813","","","","",""
