"","sub_id","likelihood_prop","riskiness_prop","benefits_prop","CDI_prop","Ethical_prop","Ethical_likelihood_prop","Ethical_riskiness_prop","Ethical_benefits_prop","Social_prop","Social_likelihood_prop","Social_riskiness_prop","Social_benefits_prop","Financial_prop","Financial_likelihood_prop","Financial_riskiness_prop","Financial_benefits_prop","HS_prop","HS_likelihood_prop","HS_riskiness_prop","HS_benefits_prop","Recreational_prop","Recreational_likelihood_prop","Recreational_riskiness_prop","Recreational_benefits_prop","attention_prop"
"17","217",0.373626373626374,0.706959706959707,0.399267399267399,0.115384615384615,0.44047619047619,0.285714285714286,0.767857142857143,0.267857142857143,0.55952380952381,0.607142857142857,0.517857142857143,0.553571428571429,0.482993197278912,0.326530612244898,0.73469387755102,0.387755102040816,0.470238095238095,0.267857142857143,0.821428571428571,0.321428571428571,0.458333333333333,0.303571428571429,0.607142857142857,0.464285714285714,1
"18","216",0.472527472527473,0.556776556776557,0.659340659340659,0.326923076923077,0.56547619047619,0.303571428571429,0.607142857142857,0.785714285714286,0.577380952380952,0.553571428571429,0.464285714285714,0.714285714285714,0.489795918367347,0.204081632653061,0.63265306122449,0.63265306122449,0.523809523809524,0.5,0.678571428571429,0.392857142857143,0.601190476190476,0.642857142857143,0.392857142857143,0.767857142857143,1
"19","239",0.641025641025641,0.391941391941392,0.578754578754579,0.115384615384615,0.369047619047619,0.267857142857143,0.5,0.339285714285714,0.577380952380952,0.714285714285714,0.267857142857143,0.75,0.476190476190476,0.428571428571429,0.510204081632653,0.489795918367347,0.541666666666667,0.714285714285714,0.428571428571429,0.482142857142857,0.666666666666667,0.928571428571429,0.25,0.821428571428571,1
"20","192",0.413919413919414,0.564102564102564,0.505494505494505,0.115384615384615,0.488095238095238,0.375,0.589285714285714,0.5,0.488095238095238,0.446428571428571,0.446428571428571,0.571428571428571,0.442176870748299,0.204081632653061,0.836734693877551,0.285714285714286,0.464285714285714,0.392857142857143,0.589285714285714,0.410714285714286,0.553571428571429,0.553571428571429,0.375,0.732142857142857,1
"21","291",0.358974358974359,0.758241758241758,0.435897435897436,0.173076923076923,0.529761904761905,0.303571428571429,0.75,0.535714285714286,0.672619047619048,0.732142857142857,0.696428571428571,0.589285714285714,0.523809523809524,0.346938775510204,0.816326530612245,0.408163265306122,0.422619047619048,0.178571428571429,0.839285714285714,0.25,0.404761904761905,0.214285714285714,0.607142857142857,0.392857142857143,1
"22","857",0.52014652014652,0.490842490842491,0.421245421245421,0.173076923076923,0.446428571428571,0.446428571428571,0.553571428571429,0.339285714285714,0.470238095238095,0.625,0.321428571428571,0.464285714285714,0.462585034013605,0.428571428571429,0.510204081632653,0.448979591836735,0.422619047619048,0.321428571428571,0.714285714285714,0.232142857142857,0.547619047619048,0.732142857142857,0.285714285714286,0.625,1
"23","859",0.648351648351648,0.619047619047619,0.435897435897436,0.538461538461538,0.511904761904762,0.392857142857143,0.821428571428571,0.321428571428571,0.630952380952381,0.857142857142857,0.464285714285714,0.571428571428571,0.54421768707483,0.489795918367347,0.775510204081633,0.36734693877551,0.470238095238095,0.5,0.696428571428571,0.214285714285714,0.666666666666667,0.964285714285714,0.339285714285714,0.696428571428571,1
"24","858",0.501831501831502,0.619047619047619,0.417582417582418,0.0961538461538462,0.428571428571429,0.428571428571429,0.5,0.357142857142857,0.601190476190476,0.607142857142857,0.642857142857143,0.553571428571429,0.462585034013605,0.448979591836735,0.571428571428571,0.36734693877551,0.458333333333333,0.410714285714286,0.714285714285714,0.25,0.577380952380952,0.571428571428571,0.607142857142857,0.553571428571429,1
"25","188",0.58974358974359,0.593406593406593,0.428571428571429,0.192307692307692,0.470238095238095,0.5,0.642857142857143,0.267857142857143,0.607142857142857,0.696428571428571,0.571428571428571,0.553571428571429,0.435374149659864,0.326530612244898,0.63265306122449,0.346938775510204,0.517857142857143,0.571428571428571,0.607142857142857,0.375,0.595238095238095,0.714285714285714,0.482142857142857,0.589285714285714,1
"26","147",0.293040293040293,0.512820512820513,0.388278388278388,0.115384615384615,0.386904761904762,0.214285714285714,0.625,0.321428571428571,0.5,0.535714285714286,0.410714285714286,0.553571428571429,0.428571428571429,0.204081632653061,0.571428571428571,0.510204081632653,0.321428571428571,0.142857142857143,0.625,0.196428571428571,0.345238095238095,0.339285714285714,0.321428571428571,0.375,1
"27","796",0.47985347985348,0.703296703296703,0.461538461538462,0.25,0.470238095238095,0.392857142857143,0.678571428571429,0.339285714285714,0.672619047619048,0.767857142857143,0.464285714285714,0.785714285714286,0.374149659863946,0.163265306122449,0.63265306122449,0.326530612244898,0.55952380952381,0.446428571428571,0.875,0.357142857142857,0.571428571428571,0.482142857142857,0.75,0.482142857142857,1
"28","863",0.663003663003663,0.406593406593407,0.435897435897436,0.134615384615385,0.404761904761905,0.357142857142857,0.571428571428571,0.285714285714286,0.583333333333333,0.857142857142857,0.321428571428571,0.571428571428571,0.462585034013605,0.530612244897959,0.36734693877551,0.489795918367347,0.43452380952381,0.571428571428571,0.410714285714286,0.321428571428571,0.571428571428571,0.875,0.321428571428571,0.517857142857143,1
"29","250",0.443223443223443,0.604395604395604,0.421245421245421,0.692307692307692,0.505952380952381,0.357142857142857,0.714285714285714,0.446428571428571,0.511904761904762,0.607142857142857,0.464285714285714,0.464285714285714,0.380952380952381,0.142857142857143,0.795918367346939,0.204081632653061,0.458333333333333,0.410714285714286,0.571428571428571,0.392857142857143,0.517857142857143,0.571428571428571,0.410714285714286,0.571428571428571,1
"30","513",0.553113553113553,0.710622710622711,0.575091575091575,0.461538461538462,0.494047619047619,0.357142857142857,0.785714285714286,0.339285714285714,0.779761904761905,0.803571428571429,0.660714285714286,0.875,0.571428571428571,0.510204081632653,0.489795918367347,0.714285714285714,0.577380952380952,0.535714285714286,0.839285714285714,0.357142857142857,0.583333333333333,0.517857142857143,0.625,0.607142857142857,0.75
"31","594",0.43956043956044,0.666666666666667,0.395604395604396,0.192307692307692,0.470238095238095,0.285714285714286,0.875,0.25,0.541666666666667,0.607142857142857,0.446428571428571,0.571428571428571,0.530612244897959,0.510204081632653,0.63265306122449,0.448979591836735,0.422619047619048,0.25,0.821428571428571,0.196428571428571,0.517857142857143,0.535714285714286,0.5,0.517857142857143,1
"32","515",0.377289377289377,0.706959706959707,0.428571428571429,0.211538461538462,0.404761904761905,0.196428571428571,0.589285714285714,0.428571428571429,0.517857142857143,0.375,0.625,0.553571428571429,0.510204081632653,0.224489795918367,0.857142857142857,0.448979591836735,0.517857142857143,0.428571428571429,0.785714285714286,0.339285714285714,0.529761904761905,0.607142857142857,0.607142857142857,0.375,1
"33","407",0.399267399267399,0.641025641025641,0.424908424908425,0.0576923076923077,0.404761904761905,0.160714285714286,0.767857142857143,0.285714285714286,0.56547619047619,0.642857142857143,0.589285714285714,0.464285714285714,0.45578231292517,0.204081632653061,0.673469387755102,0.489795918367347,0.43452380952381,0.214285714285714,0.785714285714286,0.303571428571429,0.56547619047619,0.732142857142857,0.375,0.589285714285714,1
"34","277",0.487179487179487,0.706959706959707,0.450549450549451,0.442307692307692,0.541666666666667,0.357142857142857,0.839285714285714,0.428571428571429,0.571428571428571,0.589285714285714,0.678571428571429,0.446428571428571,0.585034013605442,0.469387755102041,0.673469387755102,0.612244897959184,0.476190476190476,0.5,0.678571428571429,0.25,0.535714285714286,0.482142857142857,0.589285714285714,0.535714285714286,1
"35","403",0.380952380952381,0.673992673992674,0.402930402930403,0.557692307692308,0.511904761904762,0.410714285714286,0.732142857142857,0.392857142857143,0.511904761904762,0.517857142857143,0.410714285714286,0.607142857142857,0.476190476190476,0.285714285714286,0.693877551020408,0.448979591836735,0.488095238095238,0.375,0.892857142857143,0.196428571428571,0.422619047619048,0.285714285714286,0.607142857142857,0.375,1
"36","582",0.245421245421245,0.80952380952381,0.223443223443223,0.153846153846154,0.422619047619048,0.142857142857143,0.982142857142857,0.142857142857143,0.458333333333333,0.392857142857143,0.660714285714286,0.321428571428571,0.394557823129252,0.285714285714286,0.673469387755102,0.224489795918367,0.422619047619048,0.142857142857143,0.964285714285714,0.160714285714286,0.398809523809524,0.25,0.678571428571429,0.267857142857143,1
"37","957",0.307692307692308,0.677655677655678,0.267399267399267,0.0961538461538462,0.345238095238095,0.160714285714286,0.678571428571429,0.196428571428571,0.43452380952381,0.410714285714286,0.5,0.392857142857143,0.476190476190476,0.26530612244898,0.795918367346939,0.36734693877551,0.410714285714286,0.303571428571429,0.714285714285714,0.214285714285714,0.398809523809524,0.375,0.642857142857143,0.178571428571429,1
"38","182",0.443223443223443,0.567765567765568,0.428571428571429,0.192307692307692,0.583333333333333,0.553571428571429,0.625,0.571428571428571,0.535714285714286,0.589285714285714,0.446428571428571,0.571428571428571,0.428571428571429,0.346938775510204,0.612244897959184,0.326530612244898,0.398809523809524,0.267857142857143,0.678571428571429,0.25,0.416666666666667,0.392857142857143,0.446428571428571,0.410714285714286,1
"39","600",0.41025641025641,0.677655677655678,0.402930402930403,0.115384615384615,0.380952380952381,0.160714285714286,0.785714285714286,0.196428571428571,0.523809523809524,0.553571428571429,0.482142857142857,0.535714285714286,0.517006802721088,0.387755102040816,0.755102040816326,0.408163265306122,0.398809523809524,0.232142857142857,0.785714285714286,0.178571428571429,0.648809523809524,0.696428571428571,0.553571428571429,0.696428571428571,1
"40","249",0.3003663003663,0.619047619047619,0.285714285714286,0.115384615384615,0.363095238095238,0.214285714285714,0.660714285714286,0.214285714285714,0.494047619047619,0.446428571428571,0.607142857142857,0.428571428571429,0.36734693877551,0.285714285714286,0.612244897959184,0.204081632653061,0.375,0.232142857142857,0.678571428571429,0.214285714285714,0.375,0.303571428571429,0.464285714285714,0.357142857142857,1
"41","459",0.505494505494505,0.615384615384615,0.465201465201465,0.115384615384615,0.464285714285714,0.285714285714286,0.714285714285714,0.392857142857143,0.648809523809524,0.875,0.517857142857143,0.553571428571429,0.421768707482993,0.26530612244898,0.591836734693878,0.408163265306122,0.44047619047619,0.232142857142857,0.839285714285714,0.25,0.642857142857143,0.821428571428571,0.392857142857143,0.714285714285714,1
"42","627",0.472527472527473,0.534798534798535,0.457875457875458,0.211538461538462,0.43452380952381,0.375,0.5,0.428571428571429,0.571428571428571,0.660714285714286,0.517857142857143,0.535714285714286,0.482993197278912,0.326530612244898,0.714285714285714,0.408163265306122,0.416666666666667,0.392857142857143,0.482142857142857,0.375,0.505952380952381,0.535714285714286,0.446428571428571,0.535714285714286,1
"43","954",0.556776556776557,0.644688644688645,0.498168498168498,0.423076923076923,0.458333333333333,0.25,0.732142857142857,0.392857142857143,0.619047619047619,0.767857142857143,0.482142857142857,0.607142857142857,0.45578231292517,0.306122448979592,0.571428571428571,0.489795918367347,0.535714285714286,0.446428571428571,0.75,0.410714285714286,0.696428571428571,0.910714285714286,0.589285714285714,0.589285714285714,1
"44","841",0.326007326007326,0.641025641025641,0.216117216117216,0.423076923076923,0.410714285714286,0.357142857142857,0.732142857142857,0.142857142857143,0.446428571428571,0.642857142857143,0.428571428571429,0.267857142857143,0.306122448979592,0.163265306122449,0.489795918367347,0.26530612244898,0.416666666666667,0.232142857142857,0.857142857142857,0.160714285714286,0.357142857142857,0.196428571428571,0.625,0.25,0.25
"45","842",0.26007326007326,0.93040293040293,0.208791208791209,0.0384615384615385,0.428571428571429,0.142857142857143,1,0.142857142857143,0.529761904761905,0.446428571428571,0.839285714285714,0.303571428571429,0.442176870748299,0.183673469387755,0.877551020408163,0.26530612244898,0.410714285714286,0.125,0.964285714285714,0.142857142857143,0.470238095238095,0.375,0.839285714285714,0.196428571428571,1
"46","1046",0.289377289377289,0.67032967032967,0.318681318681319,0.0769230769230769,0.392857142857143,0.142857142857143,0.857142857142857,0.178571428571429,0.529761904761905,0.482142857142857,0.535714285714286,0.571428571428571,0.394557823129252,0.26530612244898,0.653061224489796,0.26530612244898,0.386904761904762,0.196428571428571,0.821428571428571,0.142857142857143,0.404761904761905,0.339285714285714,0.446428571428571,0.428571428571429,1
"47","231",0.391941391941392,0.622710622710623,0.296703296703297,0.153846153846154,0.363095238095238,0.178571428571429,0.732142857142857,0.178571428571429,0.488095238095238,0.446428571428571,0.642857142857143,0.375,0.408163265306122,0.346938775510204,0.571428571428571,0.306122448979592,0.410714285714286,0.321428571428571,0.660714285714286,0.25,0.494047619047619,0.642857142857143,0.464285714285714,0.375,1
"48","117",0.512820512820513,0.666666666666667,0.527472527472527,0.365384615384615,0.583333333333333,0.517857142857143,0.678571428571429,0.553571428571429,0.642857142857143,0.553571428571429,0.732142857142857,0.642857142857143,0.442176870748299,0.26530612244898,0.63265306122449,0.428571428571429,0.589285714285714,0.553571428571429,0.696428571428571,0.517857142857143,0.517857142857143,0.535714285714286,0.535714285714286,0.482142857142857,1
"49","1054",0.377289377289377,0.73992673992674,0.424908424908425,0.384615384615385,0.422619047619048,0.160714285714286,0.839285714285714,0.267857142857143,0.577380952380952,0.464285714285714,0.767857142857143,0.5,0.45578231292517,0.387755102040816,0.653061224489796,0.326530612244898,0.458333333333333,0.232142857142857,0.892857142857143,0.25,0.625,0.625,0.482142857142857,0.767857142857143,1
"50","1030",0.538461538461538,0.692307692307692,0.58974358974359,0.442307692307692,0.660714285714286,0.642857142857143,0.696428571428571,0.642857142857143,0.654761904761905,0.625,0.607142857142857,0.732142857142857,0.530612244897959,0.387755102040816,0.510204081632653,0.693877551020408,0.494047619047619,0.392857142857143,0.767857142857143,0.321428571428571,0.613095238095238,0.535714285714286,0.732142857142857,0.571428571428571,0.75
"51","1018",0.490842490842491,0.58974358974359,0.384615384615385,0.692307692307692,0.464285714285714,0.303571428571429,0.75,0.339285714285714,0.470238095238095,0.625,0.5,0.285714285714286,0.340136054421769,0.306122448979592,0.428571428571429,0.285714285714286,0.654761904761905,0.696428571428571,0.642857142857143,0.625,0.452380952380952,0.464285714285714,0.517857142857143,0.375,1
"52","311",0.318681318681319,0.648351648351648,0.413919413919414,0.192307692307692,0.446428571428571,0.303571428571429,0.678571428571429,0.357142857142857,0.488095238095238,0.482142857142857,0.428571428571429,0.553571428571429,0.489795918367347,0.224489795918367,0.755102040816326,0.489795918367347,0.476190476190476,0.392857142857143,0.660714285714286,0.375,0.369047619047619,0.160714285714286,0.642857142857143,0.303571428571429,1
"53","1089",0.615384615384615,0.468864468864469,0.527472527472527,0.461538461538462,0.446428571428571,0.446428571428571,0.375,0.517857142857143,0.666666666666667,0.857142857142857,0.446428571428571,0.696428571428571,0.476190476190476,0.326530612244898,0.489795918367347,0.612244897959184,0.589285714285714,0.714285714285714,0.625,0.428571428571429,0.452380952380952,0.571428571428571,0.392857142857143,0.392857142857143,1
"54","527",0.318681318681319,0.509157509157509,0.340659340659341,0.230769230769231,0.43452380952381,0.339285714285714,0.535714285714286,0.428571428571429,0.464285714285714,0.607142857142857,0.428571428571429,0.357142857142857,0.353741496598639,0.163265306122449,0.591836734693878,0.306122448979592,0.386904761904762,0.232142857142857,0.607142857142857,0.321428571428571,0.285714285714286,0.214285714285714,0.357142857142857,0.285714285714286,1
"55","202",0.428571428571429,0.659340659340659,0.340659340659341,0.0384615384615385,0.488095238095238,0.410714285714286,0.767857142857143,0.285714285714286,0.43452380952381,0.5,0.446428571428571,0.357142857142857,0.476190476190476,0.285714285714286,0.673469387755102,0.469387755102041,0.452380952380952,0.321428571428571,0.821428571428571,0.214285714285714,0.494047619047619,0.553571428571429,0.535714285714286,0.392857142857143,1
"56","890",0.395604395604396,0.633699633699634,0.41025641025641,0.230769230769231,0.416666666666667,0.178571428571429,0.839285714285714,0.232142857142857,0.511904761904762,0.482142857142857,0.517857142857143,0.535714285714286,0.462585034013605,0.244897959183673,0.714285714285714,0.428571428571429,0.333333333333333,0.160714285714286,0.642857142857143,0.196428571428571,0.648809523809524,0.875,0.410714285714286,0.660714285714286,1
"57","1069",0.395604395604396,0.816849816849817,0.208791208791209,0.307692307692308,0.5,0.392857142857143,0.892857142857143,0.214285714285714,0.529761904761905,0.732142857142857,0.571428571428571,0.285714285714286,0.448979591836735,0.26530612244898,0.897959183673469,0.183673469387755,0.470238095238095,0.321428571428571,0.875,0.214285714285714,0.351190476190476,0.160714285714286,0.75,0.142857142857143,1
"58","595",0.684981684981685,0.538461538461538,0.637362637362637,0.25,0.654761904761905,0.660714285714286,0.607142857142857,0.696428571428571,0.642857142857143,0.785714285714286,0.410714285714286,0.732142857142857,0.476190476190476,0.36734693877551,0.653061224489796,0.408163265306122,0.55952380952381,0.571428571428571,0.625,0.482142857142857,0.726190476190476,0.946428571428571,0.392857142857143,0.839285714285714,1
"59","228",0.652014652014652,0.597069597069597,0.417582417582418,0.326923076923077,0.541666666666667,0.571428571428571,0.553571428571429,0.5,0.541666666666667,0.767857142857143,0.482142857142857,0.375,0.414965986394558,0.244897959183673,0.673469387755102,0.326530612244898,0.601190476190476,0.732142857142857,0.678571428571429,0.392857142857143,0.613095238095238,0.785714285714286,0.571428571428571,0.482142857142857,1
"60","143",0.450549450549451,0.663003663003663,0.307692307692308,0.134615384615385,0.476190476190476,0.392857142857143,0.714285714285714,0.321428571428571,0.535714285714286,0.607142857142857,0.517857142857143,0.482142857142857,0.503401360544218,0.408163265306122,0.73469387755102,0.36734693877551,0.43452380952381,0.321428571428571,0.839285714285714,0.142857142857143,0.410714285714286,0.5,0.5,0.232142857142857,1
"61","1119",0.443223443223443,0.575091575091575,0.424908424908425,0.307692307692308,0.529761904761905,0.357142857142857,0.714285714285714,0.517857142857143,0.535714285714286,0.589285714285714,0.464285714285714,0.553571428571429,0.408163265306122,0.326530612244898,0.469387755102041,0.428571428571429,0.452380952380952,0.428571428571429,0.607142857142857,0.321428571428571,0.422619047619048,0.410714285714286,0.553571428571429,0.303571428571429,1
