matlab_id,trial,GroupCount,mean_opt_choice
3,122,100,0.59
3,123,100,0.56
3,124,100,0.62
3,125,100,0.57
3,126,100,0.58
3,127,100,0.59
3,128,100,0.57
3,129,100,0.56
3,130,100,0.54
3,131,100,0.57
3,132,100,0.57
3,133,100,0.63
3,134,100,0.54
3,135,100,0.49
3,136,100,0.58
3,137,100,0.58
3,138,100,0.6
3,139,100,0.66
3,140,100,0.62
3,141,100,0.58
3,142,100,0.59
3,143,100,0.61
3,144,100,0.65
3,145,100,0.64
3,146,100,0.61
3,147,100,0.63
3,148,100,0.66
3,149,100,0.7
3,150,100,0.62
3,151,100,0.6
3,152,100,0.6
3,153,100,0.62
3,154,100,0.64
3,155,100,0.64
3,156,100,0.64
3,157,100,0.61
3,158,100,0.68
3,159,100,0.61
3,160,100,0.71
3,161,100,0.57
3,162,100,0.63
3,163,100,0.62
3,164,100,0.6
3,165,100,0.71
3,166,100,0.71
3,167,100,0.67
3,168,100,0.7
3,169,100,0.65
3,170,100,0.59
3,171,100,0.69
3,172,100,0.66
3,173,100,0.74
3,174,100,0.71
3,175,100,0.73
3,176,100,0.69
3,177,100,0.71
3,178,100,0.68
3,179,100,0.67
3,180,100,0.72
3,181,100,0.72
3,182,100,0.75
3,183,100,0.74
3,184,100,0.74
3,185,100,0.73
3,186,100,0.73
3,187,100,0.69
3,188,100,0.74
3,189,100,0.75
3,190,100,0.74
3,191,100,0.7
3,192,100,0.7
3,193,100,0.68
3,194,100,0.71
3,195,100,0.76
3,196,100,0.79
3,197,100,0.75
3,198,100,0.66
3,199,100,0.75
3,200,100,0.74
6,1,100,0.51
6,2,100,0.49
6,3,100,0.41
6,4,100,0.44
6,5,100,0.42
6,6,100,0.49
6,7,100,0.62
6,8,100,0.56
6,9,100,0.51
6,10,100,0.65
6,11,100,0.56
6,12,100,0.62
6,13,100,0.6
6,14,100,0.59
6,15,100,0.6
6,16,100,0.64
6,17,100,0.61
6,18,100,0.61
6,19,100,0.68
6,20,100,0.57
6,21,100,0.67
6,22,100,0.65
6,23,100,0.64
6,24,100,0.67
6,25,100,0.62
6,26,100,0.7
6,27,100,0.71
6,28,100,0.62
6,29,100,0.68
6,30,100,0.7
6,31,100,0.74
6,32,100,0.69
6,33,100,0.77
6,34,100,0.73
6,35,100,0.69
6,36,100,0.69
6,37,100,0.7
6,38,100,0.74
6,39,100,0.71
6,40,100,0.72
6,41,100,0.75
6,42,100,0.74
6,43,100,0.76
6,44,100,0.76
6,45,100,0.7
6,46,100,0.76
6,47,100,0.74
6,48,100,0.76
6,49,100,0.81
6,50,100,0.77
6,51,100,0.74
6,52,100,0.84
6,53,100,0.84
6,54,100,0.81
6,55,100,0.8
6,56,100,0.74
6,57,100,0.78
6,58,100,0.83
6,59,100,0.84
6,60,100,0.83
6,61,100,0.8
6,62,100,0.78
6,63,100,0.84
6,64,100,0.83
6,65,100,0.89
6,66,100,0.87
6,67,100,0.84
6,68,100,0.87
6,69,100,0.84
6,70,100,0.82
6,71,100,0.79
6,72,100,0.78
6,73,100,0.81
6,74,100,0.85
6,75,100,0.77
6,76,100,0.8
6,77,100,0.85
6,78,100,0.85
6,79,100,0.83
6,80,100,0.85
6,81,100,0.83
6,82,100,0.8
6,83,100,0.84
6,84,100,0.8
6,85,100,0.81
6,86,100,0.81
6,87,100,0.84
6,88,100,0.88
6,89,100,0.81
6,90,100,0.83
6,91,100,0.85
6,92,100,0.79
6,93,100,0.8
6,94,100,0.84
6,95,100,0.85
6,96,100,0.8
6,97,100,0.85
6,98,100,0.81
6,99,100,0.86
6,100,100,0.84
6,101,100,0.5
6,102,100,0.49
6,103,100,0.55
6,104,100,0.58
6,105,100,0.62
6,106,100,0.62
6,107,100,0.65
6,108,100,0.64
6,109,100,0.67
6,110,100,0.66
6,111,100,0.72
6,112,100,0.73
6,113,100,0.73
6,114,100,0.68
6,115,100,0.72
6,116,100,0.68
6,117,100,0.7
6,118,100,0.72
6,119,100,0.74
6,120,100,0.7
6,121,100,0.78
6,122,100,0.77
6,123,100,0.76
6,124,100,0.82
6,125,100,0.78
6,126,100,0.86
6,127,100,0.82
6,128,100,0.81
6,129,100,0.83
6,130,100,0.85
6,131,100,0.76
6,132,100,0.76
6,133,100,0.84
6,134,100,0.79
6,135,100,0.84
6,136,100,0.81
6,137,100,0.86
6,138,100,0.84
6,139,100,0.83
6,140,100,0.84
6,141,100,0.84
6,142,100,0.88
6,143,100,0.85
6,144,100,0.85
6,145,100,0.85
6,146,100,0.86
6,147,100,0.84
6,148,100,0.89
6,149,100,0.84
6,150,100,0.83
6,151,100,0.87
6,152,100,0.84
6,153,100,0.88
6,154,100,0.87
6,155,100,0.87
6,156,100,0.85
6,157,100,0.86
6,158,100,0.85
6,159,100,0.88
6,160,100,0.88
6,161,100,0.83
6,162,100,0.85
6,163,100,0.87
6,164,100,0.87
6,165,100,0.9
6,166,100,0.87
6,167,100,0.92
6,168,100,0.91
6,169,100,0.87
6,170,100,0.86
6,171,100,0.91
6,172,100,0.88
6,173,100,0.91
6,174,100,0.93
6,175,100,0.91
6,176,100,0.96
6,177,100,0.9
6,178,100,0.92
6,179,100,0.94
6,180,100,0.92
6,181,100,0.9
6,182,100,0.92
6,183,100,0.91
6,184,100,0.91
6,185,100,0.93
6,186,100,0.93
6,187,100,0.93
6,188,100,0.96
6,189,100,0.92
6,190,100,0.96
6,191,100,0.94
6,192,100,0.92
6,193,100,0.95
6,194,100,0.94
6,195,100,0.93
6,196,100,0.91
6,197,100,0.95
6,198,100,0.94
6,199,100,0.89
6,200,100,0.93
7,1,100,0.52
7,2,100,0.54
7,3,100,0.46
7,4,100,0.53
7,5,100,0.5
7,6,100,0.49
7,7,100,0.6
7,8,100,0.56
7,9,100,0.53
7,10,100,0.55
7,11,100,0.6
7,12,100,0.56
7,13,100,0.61
7,14,100,0.63
7,15,100,0.64
7,16,100,0.58
7,17,100,0.63
7,18,100,0.71
7,19,100,0.61
7,20,100,0.66
7,21,100,0.65
7,22,100,0.7
7,23,100,0.73
7,24,100,0.76
7,25,100,0.7
7,26,100,0.71
7,27,100,0.7
7,28,100,0.73
7,29,100,0.68
7,30,100,0.74
7,31,100,0.7
7,32,100,0.81
7,33,100,0.78
7,34,100,0.74
7,35,100,0.76
7,36,100,0.76
7,37,100,0.68
7,38,100,0.85
7,39,100,0.7
7,40,100,0.7
7,41,100,0.76
7,42,100,0.73
7,43,100,0.71
7,44,100,0.76
7,45,100,0.75
7,46,100,0.77
7,47,100,0.8
7,48,100,0.79
7,49,100,0.76
7,50,100,0.87
7,51,100,0.77
7,52,100,0.81
7,53,100,0.79
7,54,100,0.8
7,55,100,0.81
7,56,100,0.78
7,57,100,0.76
7,58,100,0.83
7,59,100,0.81
7,60,100,0.75
7,61,100,0.87
7,62,100,0.78
7,63,100,0.84
7,64,100,0.77
7,65,100,0.87
7,66,100,0.82
7,67,100,0.81
7,68,100,0.76
7,69,100,0.88
7,70,100,0.82
7,71,100,0.87
7,72,100,0.84
7,73,100,0.85
7,74,100,0.87
7,75,100,0.78
7,76,100,0.86
7,77,100,0.86
7,78,100,0.89
7,79,100,0.89
7,80,100,0.84
7,81,100,0.83
7,82,100,0.86
7,83,100,0.93
7,84,100,0.86
7,85,100,0.86
7,86,100,0.83
7,87,100,0.84
7,88,100,0.9
7,89,100,0.81
7,90,100,0.8
7,91,100,0.83
7,92,100,0.81
7,93,100,0.9
7,94,100,0.85
7,95,100,0.84
7,96,100,0.9
7,97,100,0.84
7,98,100,0.91
7,99,100,0.81
7,100,100,0.85
7,101,100,0.51
7,102,100,0.5
7,103,100,0.54
7,104,100,0.57
7,105,100,0.4
7,106,100,0.46
7,107,100,0.46
7,108,100,0.53
7,109,100,0.46
7,110,100,0.47
7,111,100,0.55
7,112,100,0.48
7,113,100,0.48
7,114,100,0.46
7,115,100,0.51
7,116,100,0.52
7,117,100,0.44
7,118,100,0.56
7,119,100,0.52
7,120,100,0.54
7,121,100,0.46
7,122,100,0.53
7,123,100,0.54
7,124,100,0.52
7,125,100,0.53
7,126,100,0.57
7,127,100,0.47
7,128,100,0.64
7,129,100,0.58
7,130,100,0.49
7,131,100,0.62
7,132,100,0.49
7,133,100,0.58
7,134,100,0.58
7,135,100,0.54
7,136,100,0.54
7,137,100,0.58
7,138,100,0.61
7,139,100,0.62
7,140,100,0.62
7,141,100,0.61
7,142,100,0.7
7,143,100,0.62
7,144,100,0.61
7,145,100,0.62
7,146,100,0.7
7,147,100,0.63
7,148,100,0.58
7,149,100,0.68
7,150,100,0.65
7,151,100,0.64
7,152,100,0.65
7,153,100,0.68
7,154,100,0.6
7,155,100,0.8
7,156,100,0.63
7,157,100,0.57
7,158,100,0.7
7,159,100,0.67
7,160,100,0.66
7,161,100,0.68
7,162,100,0.71
7,163,100,0.63
7,164,100,0.78
7,165,100,0.72
7,166,100,0.71
7,167,100,0.68
7,168,100,0.69
7,169,100,0.67
7,170,100,0.7
7,171,100,0.59
7,172,100,0.71
7,173,100,0.69
7,174,100,0.66
7,175,100,0.75
7,176,100,0.71
7,177,100,0.67
7,178,100,0.71
7,179,100,0.68
7,180,100,0.66
7,181,100,0.68
7,182,100,0.59
7,183,100,0.69
7,184,100,0.66
7,185,100,0.61
7,186,100,0.59
7,187,100,0.63
7,188,100,0.7
7,189,100,0.71
7,190,100,0.66
7,191,100,0.7
7,192,100,0.71
7,193,100,0.59
7,194,100,0.67
7,195,100,0.68
7,196,100,0.64
7,197,100,0.7
7,198,100,0.7
7,199,100,0.66
7,200,100,0.68
8,1,100,0.49
8,2,100,0.43
8,3,100,0.5
8,4,100,0.52
8,5,100,0.51
8,6,100,0.45
8,7,100,0.55
8,8,100,0.54
8,9,100,0.59
8,10,100,0.55
8,11,100,0.51
8,12,100,0.63
8,13,100,0.51
8,14,100,0.63
8,15,100,0.68
8,16,100,0.56
8,17,100,0.56
8,18,100,0.57
8,19,100,0.6
8,20,100,0.66
8,21,100,0.63
8,22,100,0.61
8,23,100,0.66
8,24,100,0.61
8,25,100,0.56
8,26,100,0.62
8,27,100,0.62
8,28,100,0.67
8,29,100,0.61
8,30,100,0.62
8,31,100,0.63
8,32,100,0.65
8,33,100,0.65
8,34,100,0.66
8,35,100,0.66
8,36,100,0.63
8,37,100,0.67
8,38,100,0.77
8,39,100,0.67
8,40,100,0.69
8,41,100,0.65
8,42,100,0.67
8,43,100,0.75
8,44,100,0.71
8,45,100,0.76
8,46,100,0.66
8,47,100,0.72
8,48,100,0.67
8,49,100,0.72
8,50,100,0.73
8,51,100,0.59
8,52,100,0.75
8,53,100,0.71
8,54,100,0.8
8,55,100,0.75
8,56,100,0.66
8,57,100,0.73
8,58,100,0.74
8,59,100,0.74
8,60,100,0.78
8,61,100,0.78
8,62,100,0.65
8,63,100,0.69
8,64,100,0.75
8,65,100,0.79
8,66,100,0.72
8,67,100,0.79
8,68,100,0.7
8,69,100,0.74
8,70,100,0.71
8,71,100,0.73
8,72,100,0.59
8,73,100,0.7
8,74,100,0.75
8,75,100,0.71
8,76,100,0.74
8,77,100,0.71
8,78,100,0.77
8,79,100,0.73
8,80,100,0.76
8,81,100,0.8
8,82,100,0.74
8,83,100,0.88
8,84,100,0.76
8,85,100,0.73
8,86,100,0.81
8,87,100,0.78
8,88,100,0.75
8,89,100,0.78
8,90,100,0.74
8,91,100,0.72
8,92,100,0.75
8,93,100,0.68
8,94,100,0.67
8,95,100,0.66
8,96,100,0.77
8,97,100,0.74
8,98,100,0.81
8,99,100,0.77
8,100,100,0.76
8,101,100,0.55
8,102,100,0.47
8,103,100,0.57
8,104,100,0.49
8,105,100,0.53
8,106,100,0.53
8,107,100,0.51
8,108,100,0.6
8,109,100,0.5
8,110,100,0.55
8,111,100,0.49
8,112,100,0.51
8,113,100,0.62
8,114,100,0.56
8,115,100,0.57
8,116,100,0.5
8,117,100,0.53
8,118,100,0.65
8,119,100,0.59
8,120,100,0.52
8,121,100,0.54
8,122,100,0.59
8,123,100,0.57
8,124,100,0.57
8,125,100,0.52
8,126,100,0.53
8,127,100,0.59
8,128,100,0.57
8,129,100,0.59
8,130,100,0.59
8,131,100,0.61
8,132,100,0.49
8,133,100,0.64
8,134,100,0.55
8,135,100,0.47
8,136,100,0.56
8,137,100,0.58
8,138,100,0.55
8,139,100,0.63
8,140,100,0.56
8,141,100,0.52
8,142,100,0.53
8,143,100,0.62
8,144,100,0.54
8,145,100,0.61
8,146,100,0.62
8,147,100,0.48
8,148,100,0.65
8,149,100,0.58
8,150,100,0.66
8,151,100,0.6
8,152,100,0.66
8,153,100,0.62
8,154,100,0.68
8,155,100,0.64
8,156,100,0.55
8,157,100,0.56
8,158,100,0.57
8,159,100,0.63
8,160,100,0.58
8,161,100,0.61
8,162,100,0.66
8,163,100,0.57
8,164,100,0.59
8,165,100,0.52
8,166,100,0.62
8,167,100,0.62
8,168,100,0.51
8,169,100,0.52
8,170,100,0.61
8,171,100,0.63
8,172,100,0.6
8,173,100,0.6
8,174,100,0.56
8,175,100,0.68
8,176,100,0.65
8,177,100,0.55
8,178,100,0.64
8,179,100,0.55
8,180,100,0.65
8,181,100,0.58
8,182,100,0.57
8,183,100,0.69
8,184,100,0.68
8,185,100,0.58
8,186,100,0.62
8,187,100,0.63
8,188,100,0.64
8,189,100,0.61
8,190,100,0.62
8,191,100,0.73
8,192,100,0.6
8,193,100,0.59
8,194,100,0.59
8,195,100,0.67
8,196,100,0.58
8,197,100,0.66
8,198,100,0.67
8,199,100,0.67
8,200,100,0.7
9,1,100,0.45
9,2,100,0.4
9,3,100,0.42
9,4,100,0.45
9,5,100,0.43
9,6,100,0.43
9,7,100,0.39
9,8,100,0.49
9,9,100,0.52
9,10,100,0.47
9,11,100,0.42
9,12,100,0.48
9,13,100,0.53
9,14,100,0.5
9,15,100,0.52
9,16,100,0.54
9,17,100,0.48
9,18,100,0.52
9,19,100,0.64
9,20,100,0.68
9,21,100,0.6
9,22,100,0.62
9,23,100,0.56
9,24,100,0.54
9,25,100,0.6
9,26,100,0.61
9,27,100,0.57
9,28,100,0.62
9,29,100,0.54
9,30,100,0.58
9,31,100,0.63
9,32,100,0.63
9,33,100,0.61
9,34,100,0.62
9,35,100,0.59
9,36,100,0.67
9,37,100,0.72
9,38,100,0.62
9,39,100,0.57
9,40,100,0.65
9,41,100,0.65
9,42,100,0.63
9,43,100,0.69
9,44,100,0.65
9,45,100,0.69
9,46,100,0.6
9,47,100,0.66
9,48,100,0.73
9,49,100,0.58
9,50,100,0.67
9,51,100,0.63
9,52,100,0.63
9,53,100,0.7
9,54,100,0.66
9,55,100,0.73
9,56,100,0.67
9,57,100,0.66
9,58,100,0.69
9,59,100,0.69
9,60,100,0.7
9,61,100,0.79
9,62,100,0.74
9,63,100,0.7
9,64,100,0.76
9,65,100,0.68
9,66,100,0.76
9,67,100,0.74
9,68,100,0.74
9,69,100,0.73
9,70,100,0.74
9,71,100,0.74
9,72,100,0.79
9,73,100,0.68
9,74,100,0.77
9,75,100,0.73
9,76,100,0.75
9,77,100,0.7
9,78,100,0.74
9,79,100,0.75
9,80,100,0.71
9,81,100,0.64
9,82,100,0.68
9,83,100,0.68
9,84,100,0.72
9,85,100,0.77
9,86,100,0.7
9,87,100,0.75
9,88,100,0.7
9,89,100,0.67
9,90,100,0.7
9,91,100,0.63
9,92,100,0.64
9,93,100,0.63
9,94,100,0.59
9,95,100,0.63
9,96,100,0.68
9,97,100,0.64
9,98,100,0.69
9,99,100,0.71
9,100,100,0.71
9,101,100,0.5
9,102,100,0.56
9,103,100,0.66
9,104,100,0.78
9,105,100,0.76
9,106,100,0.76
9,107,100,0.79
9,108,100,0.82
9,109,100,0.83
9,110,100,0.85
9,111,100,0.88
9,112,100,0.89
9,113,100,0.89
9,114,100,0.91
9,115,100,0.91
9,116,100,0.91
9,117,100,0.96
9,118,100,0.98
9,119,100,0.95
9,120,100,0.96
9,121,100,0.96
9,122,100,0.94
9,123,100,0.96
9,124,100,0.95
9,125,100,0.98
9,126,100,0.94
9,127,100,0.95
9,128,100,0.98
9,129,100,0.95
9,130,100,0.97
9,131,100,0.96
9,132,100,0.96
9,133,100,0.96
9,134,100,0.9
9,135,100,0.96
9,136,100,0.96
9,137,100,0.95
9,138,100,0.97
9,139,100,0.96
9,140,100,0.96
9,141,100,0.97
9,142,100,0.95
9,143,100,0.96
9,144,100,0.97
9,145,100,0.98
9,146,100,0.98
9,147,100,0.98
9,148,100,0.98
9,149,100,0.96
9,150,100,0.98
9,151,100,0.98
9,152,100,0.93
9,153,100,0.98
9,154,100,0.94
9,155,100,0.99
9,156,100,0.98
9,157,100,0.97
9,158,100,0.97
9,159,100,0.98
9,160,100,0.99
9,161,100,0.99
9,162,100,0.98
9,163,100,0.99
9,164,100,0.98
9,165,100,0.97
9,166,100,0.99
9,167,100,0.99
9,168,100,1
9,169,100,0.99
9,170,100,0.99
9,171,100,0.97
9,172,100,0.97
9,173,100,0.99
9,174,100,1
9,175,100,0.99
9,176,100,0.99
9,177,100,0.99
9,178,100,0.97
9,179,100,0.99
9,180,100,0.97
9,181,100,0.98
9,182,100,0.99
9,183,100,0.98
9,184,100,0.97
9,185,100,0.98
9,186,100,0.97
9,187,100,0.98
9,188,100,1
9,189,100,0.99
9,190,100,1
9,191,100,0.98
9,192,100,0.99
9,193,100,1
9,194,100,0.99
9,195,100,0.97
9,196,100,1
9,197,100,0.99
9,198,100,0.99
9,199,100,1
9,200,100,0.98
10,1,100,0.47
10,2,100,0.56
10,3,100,0.48
10,4,100,0.59
10,5,100,0.56
10,6,100,0.6
10,7,100,0.49
10,8,100,0.61
10,9,100,0.64
10,10,100,0.66
10,11,100,0.6
10,12,100,0.56
10,13,100,0.63
10,14,100,0.69
10,15,100,0.58
10,16,100,0.61
10,17,100,0.62
10,18,100,0.68
10,19,100,0.65
10,20,100,0.52
10,21,100,0.62
10,22,100,0.56
10,23,100,0.68
10,24,100,0.65
10,25,100,0.67
10,26,100,0.55
10,27,100,0.65
10,28,100,0.7
10,29,100,0.58
10,30,100,0.66
10,31,100,0.62
10,32,100,0.62
10,33,100,0.63
10,34,100,0.61
10,35,100,0.59
10,36,100,0.61
10,37,100,0.59
10,38,100,0.56
10,39,100,0.58
10,40,100,0.65
10,41,100,0.53
10,42,100,0.6
10,43,100,0.71
10,44,100,0.56
10,45,100,0.65
10,46,100,0.66
10,47,100,0.57
10,48,100,0.7
10,49,100,0.7
10,50,100,0.63
10,51,100,0.6
10,52,100,0.65
10,53,100,0.6
10,54,100,0.58
10,55,100,0.58
10,56,100,0.69
10,57,100,0.65
10,58,100,0.62
10,59,100,0.65
10,60,100,0.62
10,61,100,0.68
10,62,100,0.62
10,63,100,0.61
10,64,100,0.66
10,65,100,0.62
10,66,100,0.66
10,67,100,0.51
10,68,100,0.71
10,69,100,0.67
10,70,100,0.62
10,71,100,0.64
10,72,100,0.64
10,73,100,0.67
10,74,100,0.71
10,75,100,0.67
10,76,100,0.67
10,77,100,0.65
10,78,100,0.62
10,79,100,0.63
10,80,100,0.64
10,81,100,0.64
10,82,100,0.65
10,83,100,0.64
10,84,100,0.52
10,85,100,0.62
10,86,100,0.65
10,87,100,0.56
10,88,100,0.68
10,89,100,0.63
10,90,100,0.65
10,91,100,0.63
10,92,100,0.65
10,93,100,0.56
10,94,100,0.68
10,95,100,0.58
10,96,100,0.63
10,97,100,0.59
10,98,100,0.62
10,99,100,0.57
10,100,100,0.58
10,101,100,0.48
10,102,100,0.44
10,103,100,0.58
10,104,100,0.51
10,105,100,0.53
10,106,100,0.49
10,107,100,0.53
10,108,100,0.5
10,109,100,0.52
10,110,100,0.5
10,111,100,0.46
10,112,100,0.47
10,113,100,0.42
10,114,100,0.55
10,115,100,0.42
10,116,100,0.51
10,117,100,0.51
10,118,100,0.44
10,119,100,0.45
10,120,100,0.4
10,121,100,0.52
10,122,100,0.55
10,123,100,0.48
10,124,100,0.45
10,125,100,0.55
10,126,100,0.45
10,127,100,0.52
10,128,100,0.51
10,129,100,0.45
10,130,100,0.43
10,131,100,0.5
10,132,100,0.46
10,133,100,0.46
10,134,100,0.43
10,135,100,0.41
10,136,100,0.48
10,137,100,0.46
10,138,100,0.48
10,139,100,0.43
10,140,100,0.46
10,141,100,0.37
10,142,100,0.41
10,143,100,0.53
10,144,100,0.44
10,145,100,0.42
10,146,100,0.45
10,147,100,0.5
10,148,100,0.54
10,149,100,0.46
10,150,100,0.4
10,151,100,0.49
10,152,100,0.55
10,153,100,0.4
10,154,100,0.53
10,155,100,0.48
10,156,100,0.36
10,157,100,0.5
10,158,100,0.42
10,159,100,0.51
10,160,100,0.52
10,161,100,0.53
10,162,100,0.42
10,163,100,0.47
10,164,100,0.44
10,165,100,0.46
10,166,100,0.49
10,167,100,0.4
10,168,100,0.4
10,169,100,0.43
10,170,100,0.48
10,171,100,0.4
10,172,100,0.44
10,173,100,0.39
10,174,100,0.44
10,175,100,0.44
10,176,100,0.4
10,177,100,0.49
10,178,100,0.43
10,179,100,0.47
10,180,100,0.47
10,181,100,0.53
10,182,100,0.51
10,183,100,0.44
10,184,100,0.41
10,185,100,0.41
10,186,100,0.53
10,187,100,0.45
10,188,100,0.43
10,189,100,0.41
10,190,100,0.43
10,191,100,0.34
10,192,100,0.43
10,193,100,0.5
10,194,100,0.45
10,195,100,0.48
10,196,100,0.46
