1,267.31,-269.72,544.62,561.06,1.2255,0.091118,0.0042561,0.21574,0.23149
3,270.63,-272.86,551.26,567.75,0.96803,0.50442,0.03906,0.74322,0.03327
4,258.31,-260.22,526.62,543.08,1.6618,0.31523,0.18252,0.52501,0.53881
5,252.27,-254.42,514.55,531.01,2.3494,0.080574,0.36444,0.13432,0.24375
6,164.37,-167.7,338.74,355.23,5.6686,0.07887,0.0018224,0.081158,0.039045
7,262.24,-265.78,534.48,550.97,5.1981,0.043818,0.04347,0.0096187,0.0012438
8,203.96,-209.07,417.92,434.42,12.268,0.024619,0.00024786,0.019871,0.0069136
9,183.83,-186.09,377.66,394.15,3.8526,0.79466,0.1731,0.53336,0.1998
11,158.72,-162.6,327.45,343.92,12.852,0.21363,0.16978,0.22231,0.15414
12,130.48,-135.09,270.96,287.42,13.951,0.031342,0.023926,0.16763,0.026039
13,200.48,-203.08,410.95,427.44,4.9552,0.13512,0.038631,0.35309,0.19921
14,226.82,-228.96,463.65,480.14,2.8139,0.87389,0.52736,0.25037,0.17473
15,241.69,-244.4,493.37,509.86,3.2572,0.012676,0.0085629,0.72569,0.2707
16,168.42,-172.4,346.83,363.33,11.669,0.16782,0.12159,0.068727,0.021097
17,153.6,-161.14,317.19,333.69,28.132,0.023093,0.014248,0.044597,0.018376
18,194.37,-197.18,398.75,415.24,3.5563,0.97626,0.027144,0.96876,0.16672
19,275.2,-277.44,560.4,576.89,0.35719,0.58579,0.94858,0.95475,0.59115
20,230.18,-232.62,470.37,486.86,1.761,0.92392,0.22632,0.96802,0.968
21,219.53,-222.35,449.06,465.55,5.4213,0.09468,0.089085,0.22508,0.034298
22,155.67,-158.33,321.34,337.83,4.6119,0.33904,0.0079117,0.27974,0.19621
23,147.7,-153.27,305.39,321.86,19.246,0.047025,0.022672,0.059856,0.068307
24,155.73,-159.7,321.45,337.94,9.1546,0.029046,0.00057195,0.13742,0.14964
25,271.2,-273.54,552.4,568.87,0.6533,0.92389,0.089776,0.019975,0.71911
26,235.68,-238.01,481.36,497.83,2.2848,0.65379,0.022684,0.82249,0.083937
27,181.51,-184.94,373.01,389.5,7.882,0.041836,0.015897,0.088508,0.12297
28,209.57,-212.05,429.13,445.62,3.8214,0.32805,0.092091,0.47722,0.019782
29,250.65,-253.2,511.31,527.8,1.7017,0.97796,0.0058237,0.14109,0.45939
30,250.99,-252.95,511.98,528.47,2.3551,0.31343,0.23041,0.48726,0.41513
32,211.25,-215.24,432.51,449,9.0368,0.027113,0.011959,0.064496,0.0089708
33,217.5,-219.83,445,461.49,2.4443,0.9755,0.068677,0.67684,0.69635
34,236.66,-239.2,483.33,499.82,2.0973,0.99091,0.4467,0.98904,0.36921
35,242.67,-245.42,495.34,511.83,3.3678,0.18092,0.061599,0.032873,0.012777
36,272.42,-275.42,554.83,571.33,2.2283,0.064175,0.048333,0.0024375,0.0094304
38,273.53,-275.86,557.05,573.55,1.2642,0.039106,0.058903,0.90277,0.14007
39,109.76,-113.2,229.52,246.01,8.1655,0.081314,0.041725,0.9158,0.038844
40,258.24,-260.12,526.47,542.97,1.8041,0.32723,0.5255,0.47826,0.29938
41,223.65,-226.63,457.3,473.79,6.6255,0.13193,0.083076,0.13575,0.061819
42,272.42,-275.46,554.85,571.34,2.314,0.011488,0.0045952,0.01373,0.076934
43,121.82,-128.67,253.64,270.13,25.428,0.040359,0.023585,0.049229,0.032996
44,246.02,-249.55,502.05,518.51,5.2393,0.030289,0.00062293,0.044482,0.033939
45,233.42,-236.03,476.83,493.33,3.8762,0.083713,0.042152,0.12269,0.091804
46,161.2,-164.06,332.41,348.9,6.5927,0.45003,0.18213,0.31019,0.024275
47,273.31,-275.22,556.63,573.12,1.0107,0.21497,0.39034,0.42579,0.19407
48,157.77,-160.29,325.54,342.03,5.2038,0.53197,0.073033,0.32033,0.18237
49,224.18,-226.93,458.36,474.85,6.5922,0.12289,0.15964,0.29906,0.23434
52,200.7,-205.84,411.4,427.89,15.779,0.037718,0.029488,0.051268,0.008161
