Children_1,Children_2,Adolescents_1,Adolescents_2,Adults_1,Adults_2
0.523181818181818,0.636,0.580909090909091,0.69875,0.6075,0.6916
0.519090909090909,0.646,0.569545454545455,0.703333333333333,0.604166666666667,0.7292
0.522727272727273,0.6356,0.584545454545455,0.716666666666667,0.605416666666667,0.7124
0.512727272727273,0.6484,0.569545454545455,0.699583333333333,0.593333333333333,0.712
0.508636363636364,0.6544,0.554090909090909,0.705833333333333,0.610833333333333,0.7012
0.5,0.6588,0.572727272727273,0.707083333333333,0.60375,0.7076
0.528181818181818,0.6272,0.584545454545455,0.69375,0.618333333333333,0.7068
0.522727272727273,0.6448,0.577727272727273,0.720833333333333,0.630833333333333,0.7112
0.522272727272727,0.6472,0.576363636363636,0.705,0.634166666666667,0.6948
0.534090909090909,0.6484,0.586363636363636,0.72125,0.613333333333333,0.7052
0.519545454545455,0.6436,0.570909090909091,0.709166666666667,0.614583333333333,0.706
0.526363636363636,0.6464,0.595,0.718333333333333,0.612083333333333,0.7132
0.509545454545455,0.6344,0.573636363636364,0.698333333333333,0.634583333333333,0.7044
0.515454545454545,0.6628,0.595,0.715,0.6225,0.7128
0.518181818181818,0.654,0.590909090909091,0.71125,0.623333333333333,0.7044
0.53,0.6604,0.591818181818182,0.719166666666667,0.6275,0.7184
0.529545454545455,0.6568,0.588181818181818,0.710833333333333,0.637916666666667,0.704
0.511363636363636,0.6612,0.600909090909091,0.736666666666667,0.63375,0.7268
0.525,0.6548,0.585,0.724583333333333,0.63,0.7212
0.525909090909091,0.6564,0.602272727272727,0.71,0.645416666666667,0.7292
0.535,0.6708,0.592272727272727,0.7225,0.622083333333333,0.722
0.527727272727273,0.678,0.605,0.710416666666667,0.6375,0.7188
0.515454545454545,0.6632,0.586818181818182,0.73375,0.63875,0.7124
0.531818181818182,0.6616,0.597272727272727,0.72,0.6375,0.71
0.530454545454545,0.658,0.596363636363636,0.724166666666667,0.649166666666667,0.7172
0.510454545454545,0.666,0.602272727272727,0.71375,0.635,0.7184
0.531818181818182,0.6704,0.611363636363636,0.72625,0.635,0.7232
0.529090909090909,0.6564,0.59,0.729166666666667,0.634166666666667,0.7156
0.524090909090909,0.6544,0.609090909090909,0.719166666666667,0.638333333333333,0.7176
0.535909090909091,0.6568,0.600454545454545,0.719166666666667,0.641666666666667,0.712
0.517272727272727,0.6724,0.598636363636364,0.720833333333333,0.627916666666667,0.742
0.529545454545455,0.6724,0.610909090909091,0.724166666666667,0.650416666666667,0.7324
0.520909090909091,0.68,0.607272727272727,0.717083333333333,0.640833333333333,0.7268
0.51,0.6776,0.614545454545455,0.729166666666667,0.65,0.744
0.53,0.6708,0.610454545454545,0.71875,0.6425,0.7204
0.533181818181818,0.676,0.586818181818182,0.718333333333333,0.641666666666667,0.7228
0.536363636363636,0.66,0.590454545454545,0.718333333333333,0.641666666666667,0.7244
0.53,0.6576,0.613181818181818,0.71625,0.632916666666667,0.7316
0.522727272727273,0.6624,0.599545454545454,0.725,0.64375,0.7308
0.511363636363636,0.6664,0.599545454545454,0.71375,0.629166666666667,0.732
0.529545454545455,0.6568,0.605909090909091,0.724166666666667,0.635416666666667,0.7224
0.529545454545455,0.6556,0.604545454545454,0.728333333333333,0.656666666666667,0.7328
0.525909090909091,0.6748,0.605,0.715,0.641666666666667,0.728
0.525454545454546,0.6692,0.616818181818182,0.718333333333333,0.64125,0.7276
0.516818181818182,0.6704,0.607727272727273,0.710833333333333,0.651666666666667,0.7156
0.538636363636364,0.6736,0.609545454545455,0.728333333333333,0.638333333333333,0.732
0.54,0.6744,0.63,0.720833333333333,0.649583333333333,0.7292
0.534545454545455,0.6784,0.616363636363636,0.719166666666667,0.64375,0.7252
0.533636363636364,0.6656,0.600909090909091,0.71875,0.665833333333333,0.7308
0.532727272727273,0.6828,0.605909090909091,0.7175,0.662083333333333,0.7268
0.534090909090909,0.6764,0.606363636363636,0.73375,0.640416666666667,0.732
0.518636363636364,0.6668,0.607272727272727,0.715833333333333,0.63875,0.7224
0.534545454545455,0.66,0.617272727272727,0.72625,0.639583333333333,0.722
0.531818181818182,0.6732,0.605454545454545,0.730416666666667,0.647916666666667,0.7404
0.537727272727273,0.6568,0.599090909090909,0.722083333333333,0.649583333333333,0.7328
0.538636363636364,0.668,0.625454545454545,0.720833333333333,0.652916666666667,0.7248
0.532727272727273,0.6744,0.624090909090909,0.724583333333333,0.64375,0.7368
0.533636363636364,0.6792,0.601818181818182,0.72,0.665833333333333,0.7252
