Children_1,Children_2,Adolescents_1,Adolescents_2,Adults_1,Adults_2
0.632727272727273,0.5744,0.624545454545455,0.615416666666667,0.724583333333333,0.64
0.652727272727273,0.598,0.618636363636364,0.627916666666667,0.733333333333333,0.6376
0.645454545454546,0.5852,0.64,0.618333333333333,0.724583333333333,0.6344
0.643636363636364,0.596,0.637272727272727,0.607083333333333,0.726666666666667,0.6356
0.649545454545455,0.5928,0.639090909090909,0.625833333333333,0.733333333333333,0.6308
0.650454545454546,0.5816,0.653636363636364,0.627916666666667,0.734583333333333,0.6468
0.645909090909091,0.5808,0.627272727272727,0.618333333333333,0.719583333333333,0.624
0.642727272727273,0.5828,0.65,0.621666666666667,0.734583333333333,0.6376
0.650454545454546,0.6044,0.653636363636364,0.630833333333333,0.715,0.65
0.661363636363636,0.5676,0.645,0.627916666666667,0.72875,0.6444
0.635454545454545,0.592,0.658181818181818,0.633333333333333,0.724583333333333,0.6264
0.643636363636364,0.5876,0.629090909090909,0.628333333333333,0.73875,0.6448
0.658636363636364,0.5904,0.643181818181818,0.627083333333333,0.727916666666667,0.654
0.654545454545455,0.5772,0.661818181818182,0.620416666666667,0.72875,0.642
0.660909090909091,0.574,0.656818181818182,0.628333333333333,0.729583333333333,0.642
0.658636363636364,0.57,0.640909090909091,0.624583333333333,0.745833333333333,0.634
0.664090909090909,0.6,0.653181818181818,0.635833333333333,0.74625,0.6428
0.662727272727273,0.5864,0.651818181818182,0.623333333333333,0.75,0.6364
0.655454545454545,0.5928,0.675454545454545,0.6325,0.750416666666667,0.6344
0.660454545454545,0.6,0.669090909090909,0.645833333333333,0.744583333333333,0.6244
0.669090909090909,0.5928,0.661363636363636,0.630416666666667,0.747916666666667,0.6396
0.655,0.5892,0.649090909090909,0.630416666666667,0.745833333333333,0.6496
0.635909090909091,0.5824,0.676363636363636,0.634166666666667,0.7525,0.6416
0.653181818181818,0.5964,0.659545454545455,0.621666666666667,0.7375,0.6464
0.648181818181818,0.5908,0.665454545454545,0.6175,0.760833333333333,0.6356
0.66,0.5952,0.663636363636364,0.634166666666667,0.74875,0.6312
0.642272727272727,0.5844,0.669545454545455,0.624583333333333,0.752083333333333,0.6376
0.649545454545455,0.5952,0.655909090909091,0.62875,0.750416666666667,0.638
0.677272727272727,0.5996,0.668636363636364,0.63625,0.7425,0.6304
0.659545454545455,0.596,0.668181818181818,0.629166666666667,0.749583333333333,0.6536
0.642727272727273,0.5928,0.656363636363636,0.631666666666667,0.745833333333333,0.6476
0.657272727272727,0.5748,0.686363636363636,0.635,0.754166666666667,0.6432
0.657727272727273,0.5952,0.652272727272727,0.6225,0.747083333333333,0.6384
0.656818181818182,0.6056,0.652272727272727,0.637916666666667,0.74125,0.6488
0.653181818181818,0.5728,0.654090909090909,0.6325,0.739166666666667,0.6448
0.649545454545455,0.5796,0.653636363636364,0.6275,0.765,0.6512
0.660909090909091,0.5876,0.656818181818182,0.63875,0.7525,0.6472
0.489090909090909,0.5024,0.485,0.505833333333333,0.52375,0.508
0.483636363636364,0.5208,0.489545454545455,0.522083333333333,0.507083333333333,0.5296
0.466818181818182,0.528,0.511363636363636,0.545833333333333,0.504166666666667,0.5384
0.484545454545455,0.5524,0.483636363636364,0.55875,0.482916666666667,0.568
0.483181818181818,0.556,0.500909090909091,0.58625,0.512916666666667,0.5632
0.483636363636364,0.5624,0.498636363636364,0.586666666666667,0.515416666666667,0.5684
0.508181818181818,0.5716,0.499545454545455,0.590833333333333,0.520833333333333,0.5632
0.472727272727273,0.5824,0.503181818181818,0.5975,0.51875,0.5716
0.485454545454545,0.5836,0.512727272727273,0.607916666666667,0.534583333333333,0.5892
0.476363636363636,0.5844,0.497272727272727,0.609166666666667,0.560416666666667,0.6136
0.510909090909091,0.5984,0.522272727272727,0.635416666666667,0.548333333333333,0.6024
0.485,0.5916,0.534090909090909,0.6375,0.56375,0.6088
0.496818181818182,0.5924,0.519090909090909,0.649166666666667,0.580416666666667,0.6048
0.502727272727273,0.6184,0.520909090909091,0.635416666666667,0.584583333333333,0.6108
0.505454545454545,0.6148,0.515909090909091,0.642083333333333,0.582916666666667,0.64
0.497727272727273,0.614,0.536363636363636,0.66375,0.590833333333333,0.6244
0.491818181818182,0.6188,0.524090909090909,0.64625,0.589166666666667,0.6352
0.494090909090909,0.6092,0.532272727272727,0.660416666666667,0.5825,0.6472
0.515909090909091,0.622,0.538636363636364,0.6575,0.590833333333333,0.6432
0.501363636363636,0.6264,0.530909090909091,0.6675,0.602083333333333,0.644
0.484090909090909,0.622,0.543636363636364,0.658333333333333,0.584583333333333,0.6624
0.503181818181818,0.6304,0.540909090909091,0.67125,0.594583333333333,0.6396
0.482727272727273,0.6144,0.541363636363636,0.65625,0.59,0.6472
0.490454545454545,0.6216,0.531363636363636,0.683333333333333,0.587083333333333,0.67
0.489545454545455,0.6328,0.553636363636364,0.669166666666667,0.584166666666667,0.6636
0.502272727272727,0.6412,0.553181818181818,0.672083333333333,0.59125,0.6812
0.509545454545455,0.6388,0.550909090909091,0.67625,0.599583333333333,0.6664
0.520454545454546,0.6476,0.541363636363636,0.688333333333333,0.610416666666667,0.686
0.492727272727273,0.6624,0.55,0.689166666666667,0.619583333333333,0.6724
0.509545454545455,0.6424,0.565,0.69375,0.602916666666667,0.6592
0.506818181818182,0.6424,0.551363636363636,0.687916666666667,0.617083333333333,0.6708
0.513636363636364,0.6572,0.539090909090909,0.680833333333333,0.61,0.6736
0.514090909090909,0.6528,0.554090909090909,0.697083333333333,0.603333333333333,0.6884
0.512272727272727,0.6488,0.547727272727273,0.707083333333333,0.6,0.6836
0.514545454545455,0.658,0.540909090909091,0.692916666666667,0.625833333333333,0.6808
0.515,0.65,0.568636363636364,0.69875,0.608333333333333,0.6752
0.508181818181818,0.6668,0.574090909090909,0.708333333333333,0.62375,0.6804
0.517727272727273,0.6428,0.550909090909091,0.708333333333333,0.607083333333333,0.6796
0.505909090909091,0.6548,0.56,0.697083333333333,0.615833333333333,0.6884
0.503181818181818,0.6476,0.558636363636364,0.695416666666667,0.622083333333333,0.6852
0.534090909090909,0.6316,0.560909090909091,0.707916666666667,0.63125,0.6944
0.51,0.6572,0.571818181818182,0.70125,0.619583333333333,0.7044
0.517272727272727,0.6664,0.572272727272727,0.709166666666667,0.632916666666667,0.7096
0.519545454545455,0.6556,0.545909090909091,0.72,0.628333333333333,0.6864
0.505,0.6692,0.550454545454545,0.7075,0.61375,0.7096
0.509545454545455,0.6476,0.559090909090909,0.709166666666667,0.629583333333333,0.6916
0.510454545454545,0.6608,0.557727272727273,0.690416666666667,0.645,0.7124
0.52,0.6724,0.543181818181818,0.694583333333333,0.622916666666667,0.7072
0.498181818181818,0.6724,0.562727272727273,0.705416666666667,0.632083333333333,0.7104
0.49,0.6536,0.558181818181818,0.6975,0.632083333333333,0.7104
0.521363636363636,0.6592,0.573181818181818,0.691666666666667,0.630416666666667,0.7072
0.509545454545455,0.6752,0.566363636363636,0.714583333333333,0.635833333333333,0.714
0.517727272727273,0.666,0.571818181818182,0.694583333333333,0.612083333333333,0.7116
0.518636363636364,0.6692,0.592727272727273,0.712916666666667,0.616666666666667,0.7
0.517272727272727,0.672,0.576818181818182,0.709583333333333,0.644583333333333,0.7152
0.502272727272727,0.664,0.573181818181818,0.71375,0.622916666666667,0.7128
0.530454545454545,0.6632,0.572272727272727,0.70875,0.632916666666667,0.7136
0.515,0.6728,0.584090909090909,0.699166666666667,0.636666666666667,0.7008
0.510909090909091,0.6744,0.57,0.697916666666667,0.64125,0.7124
0.529545454545455,0.6704,0.573636363636364,0.720416666666667,0.648333333333333,0.7248
0.515454545454545,0.6752,0.582272727272727,0.705,0.642083333333333,0.7264
0.513181818181818,0.6632,0.585909090909091,0.71375,0.62875,0.704
0.514090909090909,0.6808,0.58,0.706666666666667,0.63375,0.7152
0.526818181818182,0.6712,0.575909090909091,0.725416666666667,0.652083333333333,0.7384
0.515909090909091,0.6752,0.574090909090909,0.73375,0.627916666666667,0.718
0.525,0.6632,0.573181818181818,0.722083333333333,0.640833333333333,0.7452
0.513636363636364,0.6688,0.574090909090909,0.720416666666667,0.642083333333333,0.7204
0.523181818181818,0.6752,0.578181818181818,0.705833333333333,0.642083333333333,0.7276
0.516363636363636,0.6808,0.585,0.7125,0.628333333333333,0.7324
0.509545454545455,0.6816,0.589090909090909,0.7075,0.647916666666667,0.7368
0.499090909090909,0.6712,0.579545454545455,0.734583333333333,0.630833333333333,0.734
0.513181818181818,0.6752,0.593181818181818,0.714166666666667,0.64625,0.7248
0.519090909090909,0.692,0.587272727272727,0.709166666666667,0.650416666666667,0.7216
0.526818181818182,0.6604,0.571818181818182,0.716666666666667,0.637083333333333,0.7444
0.510909090909091,0.6764,0.593636363636364,0.723333333333333,0.625,0.7304
0.530454545454545,0.6696,0.593636363636364,0.708333333333333,0.640416666666667,0.716
0.532727272727273,0.6736,0.584090909090909,0.714166666666667,0.655,0.7168
0.532727272727273,0.6916,0.589545454545455,0.719166666666667,0.657916666666667,0.7416
0.506363636363636,0.6908,0.585,0.737083333333333,0.642916666666667,0.7268
0.526363636363636,0.6812,0.589090909090909,0.720416666666667,0.646666666666667,0.7396
0.535909090909091,0.6756,0.598636363636364,0.721666666666667,0.650833333333333,0.7412
0.523636363636364,0.6876,0.587727272727273,0.72375,0.650833333333333,0.7316
0.535909090909091,0.686,0.590909090909091,0.718333333333333,0.653333333333333,0.7276
0.534090909090909,0.6764,0.597727272727273,0.717916666666667,0.655833333333333,0.7252
0.533181818181818,0.6672,0.590454545454545,0.719166666666667,0.646666666666667,0.7428
0.525454545454546,0.6584,0.598636363636364,0.729583333333333,0.65375,0.7304
0.551363636363636,0.6984,0.581363636363636,0.725416666666667,0.647916666666667,0.7372
0.530454545454545,0.6744,0.589090909090909,0.722083333333333,0.644583333333333,0.748
0.534090909090909,0.6716,0.592727272727273,0.724166666666667,0.639166666666667,0.7444
0.534545454545455,0.7012,0.602727272727273,0.725,0.635,0.742
0.530454545454545,0.6656,0.580454545454545,0.727916666666667,0.64625,0.7448
0.54,0.6764,0.595,0.7325,0.654166666666667,0.73
0.532727272727273,0.698,0.587272727272727,0.725416666666667,0.637916666666667,0.7416
0.541363636363636,0.6784,0.591818181818182,0.72,0.631666666666667,0.75
0.540454545454545,0.6924,0.588181818181818,0.734166666666667,0.652916666666667,0.73
0.517272727272727,0.678,0.579090909090909,0.734583333333333,0.6475,0.7348
0.516363636363636,0.6796,0.584090909090909,0.736666666666667,0.647916666666667,0.7404
0.521363636363636,0.6936,0.581818181818182,0.740416666666667,0.647083333333333,0.7332
0.526363636363636,0.6892,0.603636363636364,0.735833333333333,0.656666666666667,0.7392
0.540909090909091,0.704,0.596818181818182,0.736666666666667,0.673333333333333,0.7384
