25,202.62,-194.09,417.25,437.04,5.2043,0.00012343,0.19015,0.1429,0.00034147,0.0090369
26,187.96,-180.05,387.92,407.71,8.5216,0.00012342,0.12848,0.11502,0.00026456,0.011141
27,137.4,-129.85,286.8,306.59,12.277,0.00012349,0.15688,0.29585,0.00044285,0.072198
28,180.89,-183.79,373.78,393.57,4.5129,1.9847,0.21933,0.52472,0.00042067,0.14777
29,188.72,-179.82,389.45,409.24,4.0601,0.00012345,0.79854,0.47394,0.00078114,0.012935
30,246.06,-236.84,504.12,523.88,2.6356,0.00012342,0.47066,0.27182,0.0029411,0.0083605
31,245.77,-247.78,503.54,523.33,2.6967,-1.9871,0.43478,0.33761,0.21428,0.445
32,248.63,-251.2,509.25,529.01,2.8419,-0.87876,0.07974,0.41966,0.0072477,0.91766
33,276.38,-266.28,564.76,584.55,0.94288,0.00012339,0.20016,0.6534,0.62174,0.47609
34,256.62,-258.95,525.23,545.02,1.6663,0.98541,0.87663,0.049339,0.22605,0.0089579
35,193.9,-196.91,399.79,419.58,3.8602,-9.9983,0.34987,0.97263,0.00061545,0.146
36,270.49,-260.66,552.99,572.78,1.245,0.00012341,0.22767,0.71426,0.07632,0.068372
37,204.18,-196.27,420.35,440.14,12.764,0.00012342,0.13444,0.26284,0.052375,0.064703
38,221.41,-223.71,454.82,474.61,3.1011,-1.5114,0.91294,0.89556,0.1501,0.67413
39,270.08,-260.66,552.16,571.95,1.4271,0.00012341,0.10796,0.4353,0.0023517,0.054766
40,237.48,-228.64,486.95,506.74,7.929,0.0001234,0.082569,0.29604,0.032726,0.56564
41,197.93,-190.22,407.85,427.64,13.327,0.00012348,0.10604,0.04253,0.12729,0.064952
42,270.48,-260.63,552.96,572.6,0.16656,0.00012343,0.11837,0.29376,0.63156,0.56423
43,205.85,-197.75,423.69,443.42,6.4336,0.00012342,0.038569,0.0015961,0.00039521,0.61234
44,260.01,-251.07,532.03,551.82,4.4049,0.00012347,0.027774,0.51618,0.0016849,0.90366
45,250.8,-241.74,513.61,533.34,4.6438,0.00012342,0.823,0.066228,0.35513,0.0023787
46,229.46,-220.07,470.91,490.7,2.8233,0.0001235,0.89251,0.86225,0.016917,0.045439
47,238.59,-229.64,489.18,508.97,2.3055,0.00012342,0.94838,0.1845,0.014341,0.00054682
48,263.48,-253.55,538.96,558.72,1.7988,0.00012345,0.89377,0.19001,0.77065,0.49126
49,270.16,-272.52,552.32,572.08,1.2259,-1.1972,0.24492,0.59464,0.0053102,0.085523
50,69.61,-74.935,151.22,171.01,16.993,3.1836,0.13994,0.23109,0.00031865,0.06323
51,274.11,-264.05,560.22,580.01,1.9846,0.00012339,0.47108,0.76106,0.59302,0.5195
52,144.3,-135.86,300.59,320.38,6.4888,0.00012343,0.35235,0.24523,9.4521e-05,0.048323
53,58.794,-65.356,129.59,149.38,25.422,4.6335,0.030893,0.49584,0.010472,0.38259
54,131.59,-126.23,275.18,294.97,21.644,0.00012346,0.054604,0.06431,0.00020334,0.016568
55,212.97,-203.87,437.95,457.74,5.9594,0.0001234,0.12657,0.1582,0.039874,0.12698
56,269.57,-260.35,551.14,570.9,2.6183,0.00012343,0.42475,0.07747,0.12069,0.00068184
57,257.32,-248.42,526.65,546.44,1.0894,0.00012342,0.9895,0.69555,0.00026695,0.023739
58,192.51,-196.2,397.02,416.81,6.7174,-0.55778,0.098636,0.12802,0.00047394,0.012529
59,178.9,-169.42,369.8,389.59,4.4961,0.00012344,0.53206,0.59477,0.027028,0.19069
60,244.47,-235.07,500.94,520.45,2.5457,0.00012338,0.3883,0.24022,0.010488,0.015203
61,270.61,-261.03,553.22,573.01,0.96301,0.0001234,0.52779,0.89773,0.019843,0.028521
62,267.19,-258.83,546.39,566.18,9.9809,0.00012342,0.084286,0.030935,0.10375,0.26292
63,169.5,-175.12,351,370.79,16.551,2.273,0.072271,0.070943,8.2477e-05,0.021721
64,133.7,-139.64,279.4,299.19,20.076,2.2453,0.043973,0.14406,0.00037038,0.14567
65,197.6,-188.51,407.2,426.99,3.1172,0.00012339,0.93944,0.51152,0.00036057,0.14259
66,275.42,-277.53,562.85,582.64,0.93769,-1.1875,0.89319,0.18457,0.82554,0.11678
68,240.65,-231.6,493.31,513.1,1.8077,0.0001234,0.96984,0.45769,0.0061308,0.0022222
69,224.09,-226.93,460.18,479.97,7.2403,-1.7109,0.17819,0.35101,0.091935,0.63514
70,168.83,-159.92,349.66,369.45,4.5111,0.00012339,0.37661,0.2071,0.00078316,0.029134
71,145.83,-137.8,303.65,323.41,9.5968,0.00012342,0.14485,0.28976,0.00027481,0.11113
72,135.43,-139.54,282.87,302.66,10.296,3.6615,0.05079,0.28205,0.0003108,0.12562
73,270.27,-260.58,552.53,572.29,3.4974,0.00012343,0.40395,0.16649,0.8964,0.16493
74,220.06,-222.71,452.13,471.89,1.3155,2.4687,0.96117,0.85014,0.00073015,0.2303
75,181.2,-184.52,374.41,394.2,7.5085,-1.3265,0.11258,0.20283,0.011359,0.054096
76,209.72,-200.31,431.44,451.23,3.4141,0.00012339,0.93784,0.94018,0.029724,0.49274
77,261.68,-252.05,535.36,555.15,2.2917,0.00012348,0.28645,0.40976,0.013334,0.084855
78,268.74,-258.74,549.48,569.27,1.5131,0.00012339,0.73807,0.77606,0.13922,0.4032
79,252.78,-243.91,517.56,537.35,2.2419,0.00012342,0.42036,0.31451,0.00067531,0.00064174
81,215.51,-208.35,443.01,462.8,11.766,0.0001235,0.024079,0.015977,0.00099421,0.016425
82,220.1,-223.94,452.19,471.98,9.3661,1.8038,0.040639,0.16587,0.00093219,0.1393
83,236.75,-228.27,485.51,505.3,2.0261,0.00012341,0.99525,0.4959,8.6985e-05,0.004068
84,244.12,-234.32,500.25,520.04,2.0503,0.0001234,0.67256,0.63823,0.023979,0.26403
85,274.71,-264.65,561.43,581.22,0.921,0.00012344,0.47103,0.64024,0.15844,0.27401
87,274.54,-265.2,561.09,580.88,0.55752,0.0001234,0.94835,0.5706,0.0032911,0.041681
88,101.17,-104.49,214.34,234.13,6.6417,2.7646,0.22618,0.68662,0.0002772,0.14877
89,258.52,-250.03,529.04,548.8,5.9662,0.00012346,0.039822,0.1106,0.000435,0.08807
90,254.61,-256.79,521.23,541.02,1.9678,-9.9995,0.90581,0.91052,0.21106,0.19211
91,224.55,-215.97,461.09,480.88,5.0138,0.00012341,0.18315,0.11563,0.00048261,0.0084136
92,273.55,-263.67,559.09,578.88,1.4048,0.00012338,0.54998,0.16972,0.55172,0.033576
93,102.04,-106.72,216.08,235.87,13.741,2.0944,0.10957,0.28655,0.00025183,0.10023
94,245.34,-236.26,502.67,522.43,7.1916,0.00012342,0.12111,0.30299,0.073564,0.3614
95,233.5,-224.68,479.01,498.8,3.4098,0.00012337,0.13605,0.15401,0.00028318,0.015623
96,170.93,-162.24,353.86,373.65,5.3341,0.00012342,0.50086,0.18631,0.00021772,0.040625
97,271.92,-274.25,555.83,575.62,0.76513,-1.2256,0.8758,0.6766,0.031415,0.033974
98,160.88,-152.45,333.76,353.55,5.8965,0.00012346,0.2511,0.16298,0.00028111,0.0089375
99,228.51,-220.53,469.01,488.8,7.2592,0.00012342,0.14554,0.17341,0.00043194,0.00086149
100,249.99,-252.38,511.97,531.73,4.9261,1.2387,0.062431,0.28611,0.62738,0.18461
103,189.13,-194.51,390.26,410.05,19.854,2.2815,0.075138,0.10178,0.073744,0.11999
104,202.96,-193.85,417.91,437.7,3.2099,0.00012342,0.88039,0.57242,0.0011152,0.03088
105,273.26,-275.45,558.53,578.29,0.12869,-2.2217,0.22215,0.10739,0.58198,0.54471
106,268.63,-259.85,549.26,569.05,6.832,0.0001234,0.090886,0.003475,0.18573,0.64913
107,236.43,-227.16,484.85,504.64,2.7518,0.00012346,0.96656,0.46841,0.026646,0.011854
108,257.32,-248.3,526.63,546.42,1.7855,0.00012338,0.53332,0.18631,0.0032079,0.00054998
109,243.32,-247.36,498.65,518.41,13.025,1.236,0.18365,0.0098409,0.83933,0.56789
110,263.3,-254.1,538.61,558.4,2.1311,0.0001234,0.1505,0.96102,0.001127,0.13659
111,165.33,-156.59,342.67,362.46,4.8915,0.00012343,0.1388,0.16133,0.00024685,0.078667
112,108.78,-100.23,229.56,249.32,8.357,0.0001234,0.69625,0.11774,0.063295,0.011445
113,224.21,-215.55,460.42,480.21,2.4348,0.00012345,0.74577,0.61889,0.00034303,0.00023205
114,137.62,-129.41,287.23,306.99,7.4981,0.0001234,0.23365,0.10571,0.00034376,0.018471
115,172.88,-176.13,357.76,377.55,6.5093,2.3673,0.33293,0.50521,0.00073066,0.047356
116,252.99,-243.4,517.97,537.76,2.4762,0.00012342,0.65902,0.41487,0.020016,0.039337
117,248.86,-240.03,509.72,529.51,8.2261,0.00012345,0.85911,0.61518,0.97101,0.37674
119,227.88,-230.92,467.75,487.54,2.339,-9.9992,0.58405,0.77156,0.00014512,0.0079121
120,260.82,-251.74,533.65,553.44,1.1391,0.0001234,0.97563,0.98347,0.0072821,0.031647
122,263.65,-253.9,539.3,559.09,2.4707,0.00012343,0.16826,0.034092,0.24753,0.43043
124,77.818,-73.811,167.64,187.43,29.945,0.00012342,0.030331,0.062963,0.00027628,0.45479
125,179.01,-182.13,370.01,389.8,8.3061,2.4918,0.41535,0.39291,0.060437,0.050635
126,276.64,-266.54,565.27,585.06,0.73374,0.00012341,0.7985,0.42416,0.39812,0.48857
127,246.24,-237.18,504.47,524.26,1.8679,0.00012341,0.97668,0.76609,0.00057882,0.047216
128,148.5,-155.9,309,328.79,30,1.9096,0.074787,0.38449,0.14893,0.99105
129,208.13,-211.34,428.26,448.05,2.2227,1.7433,0.99398,0.29878,0.00012629,0.024022
130,144.16,-147.28,300.32,320.11,4.5045,2.8352,0.50677,0.66321,0.00013473,0.0414
131,266.74,-256.94,545.48,565.27,1.8432,0.00012341,0.84533,0.72611,0.093725,0.088253
132,208.81,-201.41,429.63,449.42,13.337,0.0001234,0.20528,0.058224,0.063058,0.0024315
133,170.96,-175.65,353.93,373.72,12.188,3.5854,0.018675,0.12432,0.0001803,0.90082
134,262.87,-265.25,537.75,557.5,1.1321,1.2003,0.59777,0.95409,0.05466,0.0089456
135,269.81,-260.36,551.63,571.39,0.73159,0.0001234,0.96518,0.62222,0.0023919,0.30517
136,221.46,-223.91,454.92,474.68,3.5718,2.1329,0.38564,0.70674,0.016747,0.064269
137,44.63,-36.155,101.26,121.05,8.7796,0.00012347,0.35172,0.81836,0.0018901,0.34038
138,230.06,-223.06,472.11,491.9,12.799,0.00012349,0.026779,0.033642,0.00020965,0.048498
139,276.01,-266.11,564.02,583.78,0.19218,0.00012339,0.25075,0.16475,0.56453,0.59719
140,271.69,-261.68,555.39,575.18,0.80405,0.00012339,0.83496,0.49039,0.21559,0.78055
141,240.52,-231.63,493.05,512.84,3.7846,0.00012344,0.13855,0.23349,0.0001707,0.066372
142,120.4,-112,252.79,272.58,6.2228,0.00012342,0.31568,0.064198,0.00024213,0.024975
143,194.42,-197.7,400.85,420.63,5.5365,3.1133,0.23147,0.50822,0.00017294,0.043033
144,181.65,-172.6,375.29,395.08,4.9906,0.00012343,0.96591,0.25345,0.059558,0.021233
145,271.2,-273.53,554.41,574.2,0.78352,-2.2174,0.75727,0.56668,0.017251,0.03272
146,273.93,-264.15,559.86,579.65,0.73797,0.00012347,0.52527,0.33729,0.0095107,0.72435
147,198.29,-190.49,408.57,428.36,9.8341,0.00012344,0.086706,0.34892,7.0176e-05,0.096843
149,275.97,-266.09,563.94,583.73,1.294,0.00012339,0.50109,0.095138,0.72868,0.068793
150,216.75,-207.66,445.5,465.29,3.21,0.00012339,0.23789,0.58331,0.00024385,0.071378
151,245.79,-236.51,503.58,523.37,2.562,0.0001234,0.28257,0.43179,0.00052018,0.088685
152,150.99,-156.36,313.97,333.76,16.096,1.8724,0.051595,0.10245,0.00013654,0.059458
153,274.66,-264.73,561.32,581.07,1.0693,0.00012342,0.036823,0.30201,0.66769,0.39101
154,221.58,-225.06,455.16,474.95,6.0251,2.1055,0.11187,0.19197,0.00017941,0.028074
