49,269,-271.47,554,580.34,2.743,-1.4263,0.32675,0.83418,0.028723,0.062081,0.06587,0.1864
50,69.493,-74.749,154.99,181.37,16.757,3.1315,0.12688,0.21632,0.15519,0.24901,0.00036638,0.063446
51,273.86,-263.73,563.71,590.1,2.0422,0.00012339,0.36221,0.62036,0.80774,0.71412,0.55685,0.45334
52,134.69,-138.73,285.38,311.77,6.9482,0.6803,0.098518,0.0032751,0.39699,0.10688,0.0001418,0.0079672
53,58.525,-65.328,133.05,159.44,26.177,4.8378,0.032553,0.52819,0.027637,0.48792,0.011265,0.38521
54,129.69,-125.13,275.37,301.76,24.451,0.00012345,0.067782,0.075231,0.041294,0.043409,0.00019066,0.010287
55,206.87,-198.26,429.74,456.13,5.456,0.00012339,0.14216,0.018796,0.14187,0.12078,0.06673,0.0020237
56,269.29,-260.05,554.59,580.93,2.4484,0.00012343,0.35831,0.069453,0.60164,0.11296,0.1012,0.00075296
57,240.88,-232.65,497.76,524.15,3.364,0.00012339,0.012783,0.0053743,0.96401,0.28989,0.011275,0.00058899
58,186.95,-178.95,389.9,416.28,7.0292,0.00012338,0.056498,0.057745,0.22361,0.14398,0.00035049,0.0054373
59,168.98,-160.45,353.96,380.35,9.2361,0.0001234,0.12024,0.15409,0.35194,0.1817,0.030071,0.085335
60,240.49,-231.13,496.97,522.99,3.4603,0.00012338,0.25178,0.29899,0.54553,0.18992,0.0087166,0.024076
61,263.64,-254.31,543.28,569.66,2.4711,0.0001234,0.12511,0.31136,0.91787,0.2525,0.020708,0.0090992
62,245.38,-239.04,506.75,533.14,17.239,0.00012338,0.43411,0.0025363,0.0031854,0.0098049,0.56782,0.22883
63,148.89,-153.32,313.78,340.17,10.547,3.2842,0.13809,0.25027,0.096586,0.061594,0.00014139,0.026513
64,143.88,-137.5,303.77,330.15,17.47,0.00012351,0.043211,0.10667,0.088771,0.13568,0.0005843,0.1105
65,194.61,-186.05,405.22,431.61,3.1964,0.00012338,0.97458,0.064384,0.95289,0.42788,0.00019445,0.022971
66,275.22,-277.14,566.44,592.82,0.69567,-1.1227,0.87382,0.1532,0.69615,0.54591,0.60533,0.2008
68,230.34,-221.99,476.68,503.07,1.7778,0.00012339,0.93054,0.22678,0.97371,0.96983,0.00076002,0.00026484
69,218.29,-209.57,452.59,478.98,5.1893,0.00012337,0.10705,0.1898,0.25522,0.063477,0.0018924,0.023491
70,155.48,-146.76,326.96,353.34,4.5156,0.0001234,0.40839,0.0093524,0.35256,0.2421,0.0054384,0.0048369
71,143.91,-135.94,303.82,330.17,9.51,0.00012343,0.12622,0.16189,0.14705,0.33288,0.00027276,0.066291
72,129.43,-133.41,274.86,301.25,9.6704,4.0544,0.049299,0.45208,0.12817,0.56839,0.00019999,0.14912
73,270.27,-260.37,556.54,582.88,2.7857,0.00012343,0.58115,0.22702,0.29239,0.31113,0.89774,0.18694
74,218.43,-221.3,452.87,479.22,1.4145,2.6952,0.45718,0.0074282,0.72588,0.45462,0.001872,0.0092898
75,178.57,-181.8,373.14,399.52,6.1909,-1.4575,0.089995,0.079767,0.17525,0.29695,0.0068869,0.036941
76,208.27,-198.91,432.53,458.92,3.6001,0.0001234,0.54972,0.81954,0.98019,0.89786,0.022815,0.4685
77,241.47,-244.57,498.93,525.32,1.8072,2.1524,0.97726,0.016911,0.081075,0.8696,0.00078368,0.069768
78,268.65,-258.57,553.3,579.69,1.6622,0.00012339,0.6021,0.67353,0.82515,0.68145,0.1456,0.3659
79,245.71,-237.96,507.42,533.81,9.8688,0.00012341,0.071111,0.036538,0.18663,0.12884,0.042309,0.00092302
81,211.17,-203.07,438.34,464.73,8.3874,0.00012349,0.025959,0.12057,0.077776,0.12184,0.00063437,0.46066
82,211.52,-214.79,439.04,465.43,2.9971,1.9941,0.98108,0.94473,0.017402,0.94524,0.00087475,0.19358
83,236.71,-228.32,489.42,515.81,2.1078,0.0001234,0.99057,0.56145,0.9885,0.44611,9.5821e-05,0.0052952
84,239.6,-230.06,495.21,521.59,3.4895,0.0001234,0.88834,0.53572,0.097116,0.048528,0.15571,0.1841
85,271.39,-262.57,558.79,585.18,1.4003,0.00012344,0.19811,0.90909,0.004323,0.034077,0.0016309,0.047265
87,273.44,-264.22,562.87,589.26,1.4387,0.0001234,0.024941,0.066928,0.85916,0.4439,0.0031318,0.054119
88,103.82,-95.706,223.63,250.02,8.0855,0.00012345,0.16883,0.27488,0.87625,0.053052,0.00026332,0.056644
89,254.09,-244.89,524.19,550.54,4.422,0.00012344,0.91196,0.28875,0.014712,0.1643,0.17368,0.057587
90,252.63,-254.91,521.27,547.65,2.2776,-9.9996,0.51923,0.92227,0.94283,0.58606,0.096056,0.10603
91,223.23,-214.79,462.46,488.84,5.5443,0.00012342,0.17397,0.13655,0.16977,0.092548,0.00050138,0.0079606
92,270.49,-260.62,556.99,583.38,2.3058,0.00012339,0.20141,0.057184,0.31978,0.59025,0.81255,0.21897
93,99.816,-93.122,215.63,242.02,16.052,0.00012347,0.11224,0.32092,0.079209,0.08472,0.00030616,0.095419
94,244.46,-235.22,504.92,531.27,3.3109,0.00012342,0.081504,0.29816,0.36709,0.81369,0.00068555,0.27587
95,230.92,-234.14,477.85,504.24,3.3692,-1.7687,0.12334,0.10454,0.15641,0.15703,0.0003144,0.011792
96,158.64,-150.03,333.28,359.66,5.8943,0.00012342,0.48824,0.36176,0.46025,0.066525,0.00040649,0.020414
97,272.61,-262.89,561.22,587.61,0.91758,0.00012338,0.43279,0.64788,0.88909,0.696,0.025802,0.033687
98,157.8,-149.18,331.6,357.98,5.1042,0.00012344,0.55263,0.089761,0.32522,0.21083,0.00070162,0.0043457
99,224.39,-216.37,464.78,491.17,6.5713,0.00012342,0.12469,0.16325,0.30071,0.23818,0.0002495,0.00043783
100,251.89,-242.48,519.77,546.12,4.9026,0.00012344,0.034726,0.27968,0.15405,0.2494,0.29259,0.15744
103,183.78,-186.98,383.55,409.94,4.7866,2.9882,0.20304,0.33983,0.013185,0.91539,0.0015401,0.076807
104,200.85,-191.72,417.7,444.08,3.1968,0.00012342,0.79273,0.3949,0.92498,0.66191,0.0013673,0.025837
105,272.77,-275.23,561.53,587.88,0.30995,-2.1683,0.63424,0.017108,0.12781,0.75598,0.44995,0.015596
106,259.98,-252.58,535.96,562.35,11.184,0.00012338,0.51751,0.0088918,0.013216,0.0017213,0.95158,0.74365
107,235.59,-226.32,487.18,513.56,3.0463,0.00012346,0.59977,0.3614,0.97681,0.46344,0.02184,0.010131
108,256.33,-247.29,528.66,555.05,1.9676,0.00012338,0.47674,0.20429,0.85589,0.13276,0.0069449,0.00049645
109,220.37,-217.27,456.75,483.09,30,0.00012341,0.28684,0.0038019,0.015138,0.0021047,0.99049,0.0013042
110,242.02,-233.38,500.04,526.42,6.0424,0.00012339,0.088832,0.9026,0.06616,0.0092044,0.03638,0.10448
111,162.56,-153.77,341.11,367.5,4.5959,0.00012342,0.10064,0.023856,0.29942,0.45372,0.00026192,0.25273
112,103.47,-95.434,222.94,249.29,9.9641,0.0001234,0.18683,0.056348,0.71769,0.12617,0.037934,0.004399
113,223.43,-214.71,462.87,489.25,2.3391,0.00012344,0.79167,0.57811,0.65321,0.7332,0.00030172,0.00021536
114,134.14,-125.92,284.28,310.63,8.054,0.00012341,0.27552,0.18749,0.18635,0.071044,0.00058842,0.036754
115,167.48,-170.87,350.96,377.34,7.6679,2.2729,0.37524,0.52447,0.16,0.2068,0.0012589,0.040644
116,242.75,-233.94,501.5,527.88,2.0036,0.00012343,0.94235,0.81618,0.46855,0.033173,0.0067591,0.00047218
117,233.79,-236.89,483.58,509.96,4.8061,2.04,0.061169,0.0014737,0.16375,0.44452,0.4261,0.012531
119,223.54,-214.89,463.07,489.46,2.5364,0.00012337,0.5428,0.20492,0.5678,0.89688,0.0001897,0.00042031
120,255.88,-246.82,527.75,554.14,2.1731,0.0001234,0.081297,0.79213,0.95441,0.97105,0.002023,0.10521
122,262.78,-252.98,541.55,567.94,2.0837,0.00012344,0.53736,0.14587,0.063887,0.0432,0.67456,0.40969
124,64.86,-59.607,145.72,172.11,21.615,0.0001234,0.061515,0.0072188,0.06151,0.13565,0.0004396,0.057443
125,178.9,-181.85,373.79,400.18,8.1188,2.4354,0.44503,0.38906,0.5508,0.45465,0.071658,0.053324
126,275.36,-265.5,566.73,593.11,1.9145,0.0001234,0.86832,0.65441,0.046193,0.11951,0.46777,0.60765
127,240.18,-231.4,496.37,522.76,2.272,0.0001234,0.9851,0.96925,0.72978,0.31062,0.00035515,0.031087
128,144.24,-150.18,304.48,330.87,19.069,2.646,0.0086221,0.087294,0.042429,0.55938,0.001007,0.87687
129,207.9,-211.21,431.79,458.18,4.8846,2.383,0.023639,0.03994,0.24914,0.6795,0.00023744,0.20364
130,132.61,-136.01,281.21,307.6,5.5321,2.4995,0.82756,0.98001,0.4085,0.3265,0.00022795,0.048634
131,265.36,-255.59,546.71,573.1,2.6562,0.00012341,0.33406,0.28168,0.85486,0.75015,0.094691,0.074022
132,208.16,-200.6,432.31,458.7,12.184,0.00012339,0.18253,0.051884,0.26659,0.052742,0.078132,0.0026615
133,166.07,-171.07,348.14,374.53,12.73,3.5636,0.022527,0.094896,0.011445,0.1235,0.00018459,0.78528
134,263.1,-253.9,542.19,568.54,4.5268,0.00012342,0.04318,0.20771,0.784,0.13094,0.93624,0.040241
135,264.94,-256,545.88,572.23,1.892,0.0001234,0.021005,0.044702,0.97509,0.14442,0.0013208,0.24436
136,208.05,-200.61,432.1,458.44,13.46,0.00012351,0.096275,0.13012,0.17843,0.05936,0.04277,0.013801
137,30.79,-24.139,77.58,103.97,19.398,0.00012342,0.064599,0.11903,0.79878,0.93881,0.09361,0.36608
138,226.24,-218.67,468.49,494.87,8.9854,0.00012348,0.035215,0.029803,0.024035,0.10125,0.00028767,0.088519
139,275.97,-265.97,567.94,594.29,0.18291,0.00012339,0.46753,0.15303,0.28681,0.54751,0.61017,0.59478
140,264.29,-254.74,544.59,570.97,2.0872,0.00012339,0.085674,0.66313,0.38309,0.023056,0.015785,0.42955
141,226.28,-218.2,468.57,494.95,5.0629,0.00012343,0.065386,0.0010305,0.1349,0.24323,0.00028516,0.02625
142,108.47,-100.48,232.95,259.34,7.7819,0.00012344,0.35434,0.13561,0.23561,0.024253,0.00024869,0.01383
143,179.97,-186.91,375.95,402.33,21.419,1.688,0.0066361,0.0042458,0.20971,0.22551,0.00017667,0.016545
144,181.16,-172.1,378.32,404.7,5.0076,0.00012343,0.87248,0.21194,0.96029,0.28347,0.058923,0.019965
145,270.88,-273.22,557.77,584.15,0.88825,-2.2317,0.79145,0.48772,0.37851,0.28157,0.013363,0.016739
146,266.37,-257.78,548.75,575.13,5.1855,0.00012345,0.90212,0.076509,0.0022162,0.02446,0.38106,0.027066
147,190.24,-181.92,396.49,422.87,7.0089,0.00012343,0.11795,0.25145,0.083309,0.60522,0.00010655,0.079268
149,275.15,-265.34,566.29,592.68,2.6997,0.00012338,0.19883,0.15506,0.74096,0.096114,0.60979,0.12948
150,215.41,-208.27,446.81,473.2,7.7,0.00012339,0.023416,0.00051417,0.054761,0.12654,0.00022269,0.0041582
151,237.05,-228.13,490.1,516.48,3.1155,0.00012339,0.46426,0.78852,0.01574,0.054497,0.00069864,0.1119
152,152.66,-147.22,321.32,347.71,21.158,0.0001235,0.073524,0.14818,0.040314,0.053047,0.00017503,0.06914
153,274.77,-264.77,565.54,591.89,0.90797,0.00012342,0.088056,0.41074,0.089475,0.34592,0.74441,0.42605
154,220.66,-224.18,457.31,483.7,5.9091,2.1744,0.10283,0.14177,0.12851,0.22724,0.00018898,0.021499
