49,269.42,-272.47,552.83,575.88,2.0297,-1.2812,0.18325,0.0081238,0.0043702,0.11141,0.49984
50,73.918,-79.801,161.84,184.92,16.589,2.0291,0.17037,0.00085258,0.036184,0.021951,0.50004
51,274.14,-264.01,562.29,585.38,1.8345,0.00012339,0.61847,0.6012,0.30752,0.42253,0.49986
52,144.91,-137.02,303.81,326.9,6.0496,0.00012344,0.34405,0.00019638,0.10478,0.065254,0.49738
53,89.96,-83.649,193.92,217.01,13.929,0.00012343,0.070428,0.00039188,0.0088076,0.1238,0.50005
54,128.58,-124.03,271.17,294.26,22.121,0.00012344,0.060906,0.00036434,0.0032103,0.051515,0.50028
55,207.75,-198.46,429.49,452.58,3.4051,0.00012339,0.23236,0.049044,0.53846,0.010574,0.49997
56,274.01,-264.12,562.01,585.07,0.9586,0.00012343,0.36833,0.090369,0.34067,0.11548,0.5
57,255.79,-247.34,525.57,548.66,1.1461,0.00012342,0.97851,0.00067223,0.10838,0.02306,0.50277
58,191.63,-184.24,397.27,420.35,8.7775,0.00012339,0.073619,0.0022941,0.0037197,0.029661,0.50002
59,170.15,-161.28,354.3,377.38,6.3617,0.00012342,0.35888,0.025459,0.061713,0.26006,0.49977
60,244.43,-235.16,502.86,525.62,2.7429,0.00012338,0.44598,0.017576,0.0402,0.13132,0.5
61,270.47,-260.99,554.93,578.02,1.3713,0.0001234,0.59752,0.053684,0.01324,0.092852,0.49783
62,260.5,-251.79,535,558.09,1.5917,0.00012344,0.99271,0.24293,0.00042394,0.0034426,0.50001
63,160.09,-165.01,334.19,357.28,9.9954,2.4495,0.1421,0.00032515,0.0099654,0.061474,0.50005
64,148.04,-142.6,310.09,333.18,18.831,0.00012348,0.055416,0.00050488,0.014949,0.087317,0.49963
65,195.04,-186.63,404.09,427.18,2.7877,0.00012339,0.95376,0.00035069,0.56369,0.0525,0.50008
66,275.91,-277.82,565.82,588.91,0.66852,-1.0064,0.57665,0.34957,0.86581,0.21268,0.50082
68,231.19,-223.14,476.39,499.48,1.712,0.0001234,0.98526,0.0013708,0.076361,0.00028198,0.49167
69,220,-223.2,454,477.09,4.9059,-1.7365,0.17467,0.012132,0.016477,0.1943,0.50007
70,158.2,-149.75,330.4,353.49,4.0573,0.00012341,0.3259,0.0016611,0.91802,0.012816,0.50016
71,146.45,-139.59,306.9,329.96,11.365,0.00012341,0.11358,0.00050884,0.042167,0.020908,0.50003
72,158.3,-163.13,330.6,353.69,7.2724,1.8543,0.076099,0.00037175,0.064017,0.00020305,0.50003
73,270.61,-260.76,555.22,578.28,3.4331,0.00012344,0.2616,0.63656,0.17131,0.25193,0.49998
74,216.19,-219.13,446.39,469.44,1.3928,2.961,0.72505,0.0025936,0.65284,0.018223,0.49993
75,179.59,-182.53,373.19,396.28,5.9289,-1.5302,0.28975,0.083515,0.15532,0.025524,0.49681
76,209.41,-200.05,432.82,455.91,3.5009,0.00012339,0.96407,0.035745,0.44023,0.66549,0.49993
77,255.28,-246.08,524.56,547.65,1.4407,0.00012349,0.74011,0.028904,0.85593,0.0023568,0.5001
78,268.71,-258.7,551.42,574.51,1.5294,0.00012339,0.80886,0.15449,0.37341,0.45866,0.50213
79,250.56,-242.96,515.12,538.21,9.1337,0.00012342,0.10126,0.020222,0.016759,0.0010857,0.50022
81,212.2,-204.71,438.4,461.49,8.4865,0.00012349,0.046187,0.00081185,0.011368,0.71074,0.49995
82,211.66,-202.88,437.32,460.41,2.5388,0.00012346,0.96895,0.010015,0.232,0.0036069,0.49988
83,238.1,-230.13,490.19,513.28,2.068,0.00012342,0.99362,0.00022389,0.021649,0.049428,0.50151
84,244.71,-234.82,503.42,526.51,2.3491,0.0001234,0.37322,0.10788,0.71984,0.45201,0.50005
85,274.43,-264.33,562.86,585.94,0.96893,0.00012344,0.78685,0.34662,0.17619,0.56694,0.50008
87,275.06,-265.4,564.13,587.22,0.81505,0.0001234,0.90029,0.067362,0.067799,0.26037,0.5
88,110.38,-102.45,234.76,257.85,7.6352,0.00012348,0.2481,0.0015254,0.040657,0.92229,0.50015
89,257.83,-248.91,529.66,552.72,1.493,0.00012345,0.65579,0.0069075,0.048765,0.0055737,0.5
90,253.33,-255.5,520.66,543.75,2.198,-9.9979,0.95259,0.23115,0.13029,0.30734,0.50014
91,225.54,-217.38,465.08,488.17,4.7264,0.00012342,0.19256,0.00088912,0.020289,0.037291,0.49802
92,270.9,-261.17,555.8,578.89,2.6106,0.00012339,0.11354,0.43462,0.62736,0.020196,0.50005
93,113.87,-108.22,241.75,264.84,18.456,0.00012344,0.075666,0.00056918,0.057745,0.057785,0.49996
94,246.24,-237.46,506.47,529.53,7.5013,0.00012342,0.084398,0.074095,0.18915,0.085688,0.49999
95,230.65,-234.44,475.29,498.38,3.1608,-1.7333,0.14932,0.00067562,0.024849,0.0075068,0.49843
96,159.58,-151.32,333.15,356.24,5.4812,0.00012343,0.48208,0.00067201,0.029528,0.37381,0.49929
97,271.86,-274.43,557.73,580.82,0.7861,-1.1857,0.87674,0.035295,0.031908,0.090741,0.50001
98,155.4,-159.16,324.81,347.89,4.5017,1.712,0.31795,0.00051787,0.063377,0.014917,0.50001
99,229.44,-222.18,472.89,495.98,7.1744,0.00012342,0.16621,0.0032346,0.00089406,0.00053134,0.49996
100,252.19,-242.97,518.38,541.44,6.6787,0.00012344,0.19791,0.76768,0.13811,0.17882,0.50054
103,196.4,-189.73,406.81,429.9,16.398,0.00012354,0.066885,0.016287,0.021863,0.12482,0.50008
104,201.93,-193.37,417.87,440.96,3.0616,0.00012343,0.76686,0.0010831,0.074293,0.031404,0.5
105,273.19,-275.25,560.39,583.44,0.50332,-2.2215,0.019299,0.51888,0.55678,0.47813,0.50011
106,268.65,-260.95,551.3,574.39,13.199,0.0001234,0.066166,0.1062,0.97914,0.35067,0.50003
107,238.19,-229.07,490.38,513.47,2.6708,0.00012348,0.73599,0.016788,0.027493,0.048634,0.5
108,259.08,-250.39,532.15,555.24,1.8007,0.00012339,0.39416,0.0015687,0.009873,0.066564,0.50001
109,251.26,-244.55,516.52,539.58,18.384,0.00012353,0.057374,0.1316,0.98119,0.22245,0.50001
110,246.84,-237.95,507.67,530.76,5.6934,0.00012338,0.37495,0.44899,0.0023428,0.98167,0.49998
111,163.28,-155.08,340.57,363.65,5.5895,0.00012343,0.089341,0.00098489,0.6461,0.031227,0.5
112,118.66,-109.36,251.33,274.38,4.9056,0.00012345,0.79534,0.093701,0.90159,0.88156,0.49998
113,224.75,-217.03,463.49,486.58,2.3057,0.00012345,0.72133,0.00043203,0.0030246,0.00032065,0.50006
114,137.17,-129.18,288.34,311.4,7.1651,0.00012342,0.2223,0.00067401,0.063021,0.28013,0.50251
115,176.49,-180.16,366.97,390.06,7.1672,1.7114,0.43415,0.0057261,0.03683,0.033773,0.49934
116,242.81,-234.12,499.62,522.71,2.2573,0.00012342,0.71746,0.0057477,0.00038095,0.33009,0.49865
117,239.33,-230.16,492.66,515.75,4.8655,0.00012348,0.41546,0.88408,0.81825,0.0073344,0.50878
119,220.09,-223.84,454.17,477.26,2.4558,-9.9966,0.67875,0.0017777,0.062004,0.00015997,0.5008
120,258.69,-249.78,531.37,554.46,1.2748,0.0001234,0.98616,0.012394,0.014029,0.086025,0.50024
122,263.79,-254.13,541.57,564.66,3.1477,0.00012344,0.093979,0.090669,0.32572,0.66405,0.50002
124,67.614,-64.35,149.23,172.32,30,0.00012341,0.044628,0.00061975,0.91598,0.0087229,0.49553
125,178.95,-182.33,371.91,395,8.2963,2.5412,0.38766,0.056883,0.055641,0.047713,0.50016
126,276.48,-266.48,566.97,590.05,0.64586,0.00012341,0.70551,0.25039,0.80129,0.14586,0.50004
127,240.32,-231.78,494.64,517.73,2.1932,0.00012341,0.97258,0.00097688,0.027252,0.21368,0.50003
128,135.47,-131.02,284.95,308.03,23.334,0.00012348,0.050106,0.00037582,0.003172,0.30155,0.49989
129,209.57,-213.17,433.13,456.22,2.0423,2.2919,0.99153,0.00029926,0.09722,0.1999,0.50001
130,144.64,-148.49,303.27,326.36,4.7561,2.4956,0.53215,0.00036643,0.029062,0.04096,0.49722
131,266.72,-257.01,547.43,570.52,1.7601,0.00012342,0.85682,0.093622,0.13423,0.096813,0.50016
132,214.9,-207.11,443.79,466.88,10.654,0.00012341,0.12384,0.022658,0.030604,0.038333,0.5
133,178.14,-183.58,370.28,393.37,13.162,2.4309,0.022747,0.00032288,0.20111,0.032954,0.49999
134,264.05,-266.31,542.1,565.15,4.0017,0.92105,0.38604,0.82789,0.040021,0.28418,0.50011
135,269.71,-260.6,553.42,576.47,0.70869,0.0001234,0.96989,0.0036877,0.70254,0.28019,0.50002
136,200.71,-203.99,415.43,438.48,8.8489,1.8352,0.28886,0.11762,0.024452,0.25389,0.50059
137,43.117,-36.881,100.23,123.32,19.269,0.00012341,0.11486,0.019798,0.020353,0.15858,0.49997
138,226.21,-219.18,466.42,489.51,9.7346,0.00012347,0.031809,0.00072704,0.2073,0.0022002,0.50006
139,275.98,-265.96,565.95,589.01,0.51829,0.00012339,0.05169,0.51075,0.58383,0.51306,0.5
140,269.32,-259.88,552.64,575.73,2.4367,0.00012339,0.14637,0.056776,0.049819,0.91441,0.4999
141,228.78,-220.48,471.56,494.65,3.5962,0.00012343,0.16052,0.00072232,0.76936,0.0053337,0.50244
142,114.78,-106.82,243.56,266.65,6.6156,0.00012347,0.23641,0.00037084,0.055683,0.71093,0.49895
143,192.79,-198.38,399.58,422.67,11.574,1.8338,0.13183,0.00022271,0.00096393,0.02413,0.49994
144,187.49,-178.3,388.97,412.06,3.7757,0.0001235,0.74631,0.019146,0.12735,0.088682,0.50004
145,270.93,-273.74,555.86,578.95,0.74856,-2.1775,0.72811,0.0080964,0.026477,0.098045,0.49515
146,272.51,-263.09,559.01,582.1,0.89975,0.00012348,0.4721,0.10835,0.90015,0.0015651,0.50224
147,204.01,-195.22,422.02,445.11,3.7913,0.00012339,0.41277,0.021843,0.34469,0.00046541,0.50003
149,276.38,-266.34,566.76,589.84,0.47095,0.00012339,0.4969,0.36534,0.51767,0.083325,0.49998
150,216.35,-207.67,446.7,469.79,2.631,0.00012338,0.54269,0.0044573,0.060646,0.0028808,0.49999
151,245.97,-237.3,505.93,529.02,2.6032,0.00012339,0.27898,0.0015982,0.059367,0.023069,0.50002
152,163.71,-158.52,341.42,364.5,18.594,0.00012347,0.042269,0.00028426,0.016376,0.015615,0.50001
153,274.45,-264.73,562.9,585.96,2.1728,0.00012342,0.091321,0.73998,0.021992,0.39001,0.49942
154,222.47,-227.11,458.93,482.02,6.8484,1.7016,0.10826,0.00082033,0.012422,0.00043096,0.5
