1,262.79,-265.25,545.57,578.46,1.3542,-1.3972,0.87698,0.15556,0.87331,0.29036,0.74883,0.7766,0.04247,0.0059661
3,191.84,-183.14,403.67,436.65,7.5598,0.00012346,0.14833,0.29739,0.4329,0.36626,0.37715,0.6967,0.0018698,0.044101
6,129.46,-121.44,278.93,311.91,6.9513,0.00012344,0.21584,0.43297,0.45707,0.33803,0.002126,0.16658,0.00027563,0.013117
7,158.57,-151.1,337.14,370.12,8.3066,0.0001234,0.066998,0.14912,0.10546,0.08716,0.0109,0.11453,0.00018249,0.0090868
8,265.08,-255.81,550.16,583.14,1.896,0.00012338,0.19224,0.036851,0.060206,0.20342,0.061663,0.56389,0.0058878,0.096101
9,109.17,-112.62,238.35,271.18,5.6003,-9.9992,0.84436,0.63382,0.43665,0.22525,0.027692,0.39403,0.0010671,0.0041524
10,259.21,-249.56,538.43,571.41,2.5948,0.00012339,0.90566,0.31257,0.9324,0.72264,0.22766,0.05742,0.073253,0.59639
11,272.76,-263.38,565.53,598.51,1.8398,0.0001234,0.051158,0.80487,0.80643,0.17647,0.72681,0.72446,0.0026513,0.064038
12,251.12,-244.84,522.25,555.23,15.113,0.00012343,0.075488,0.01155,0.031741,0.82322,0.44901,0.0068999,0.00043135,0.92636
13,153.37,-146.57,326.75,359.68,14.618,0.0001234,0.35174,0.16907,0.90475,0.23914,0.015807,0.00085056,0.089439,0.025086
14,159.32,-163.1,338.64,371.62,9.864,-3.8522,0.49464,0.26576,0.20485,0.93172,0.019698,0.039613,0.023565,0.54243
15,237.47,-229.5,494.94,527.93,8.8106,0.00012344,0.59814,0.19721,0.32573,0.036905,0.070758,0.00036158,0.86438,0.050233
16,201.91,-193.39,423.81,456.7,3.9594,0.00012346,0.77308,0.3317,0.38278,0.18911,0.046387,0.11402,0.00087368,0.00047333
17,168.74,-174.16,357.49,390.47,12.087,2.4016,0.023268,0.078252,0.13072,0.49751,0.00020133,0.079872,0.00014014,0.064027
18,240.19,-242.86,500.37,533.31,2.517,-1.2657,0.28564,0.50207,0.78178,0.59413,0.017086,0.054159,0.030708,0.0174
19,167.56,-159.14,355.11,388.1,3.5527,0.00012337,0.83355,0.66917,0.63305,0.54596,0.0031376,0.076582,0.0023285,0.00060511
20,244.44,-235.56,508.88,541.86,2.3416,0.00012344,0.33434,0.79514,0.992,0.63613,0.06633,0.48427,0.00023054,0.050102
21,113.95,-119.23,247.89,280.87,14.446,-9.9998,0.10451,0.21936,0.16142,0.30573,0.005858,0.062475,0.00034438,0.054907
22,84.806,-90.703,189.61,222.59,17.485,3.0151,0.070394,0.41529,0.089988,0.1616,0.0023445,0.14824,0.00049726,0.050698
23,195.33,-186.95,410.66,443.64,2.5477,0.00012337,0.60172,0.26243,0.8003,0.74159,0.00056336,0.0052547,0.0033581,0.0067244
24,121.69,-126.46,263.38,296.31,13.168,-9.9997,0.073335,0.026466,0.26421,0.1242,0.041962,0.0075618,0.021082,0.25365
25,199.98,-191.9,419.96,452.94,4.2957,0.00012343,0.39108,0.34432,0.16907,0.14939,0.00054926,0.035255,0.00032512,0.010016
26,187.18,-179.75,394.36,427.34,7.1541,0.00012343,0.13366,0.12173,0.17009,0.2312,0.00045811,0.014992,0.00040737,0.011095
27,134.36,-126.83,288.72,321.7,10.518,0.00012348,0.15347,0.35589,0.21561,0.32384,0.00034157,0.13725,0.004305,0.053816
28,174.88,-178.2,369.77,402.75,7.2442,1.9019,0.097092,0.3079,0.36482,0.2987,0.018994,0.22145,0.013791,0.028427
29,171.75,-163,363.5,396.49,6.4115,0.00012342,0.91842,0.31929,0.95872,0.77234,0.21512,0.12494,0.020359,0.035973
30,243.03,-234.25,506.06,538.99,2.6577,0.00012342,0.6997,0.68783,0.35775,0.18804,0.0038071,0.047592,0.0071248,0.0033076
31,242.48,-244.84,504.96,537.94,3.0615,-2.3722,0.91788,0.85247,0.60782,0.26785,0.47532,0.86845,0.023463,0.17341
32,235.26,-226.66,490.53,523.46,4.5491,0.00012339,0.033168,0.12561,0.063301,0.50926,0.043335,0.901,0.081182,0.0010923
33,274.96,-264.91,569.92,602.9,1.4659,0.00012339,0.63999,0.65048,0.10584,0.12138,0.30101,0.10368,0.65349,0.56156
34,255.56,-257.96,531.12,564.1,2.5623,0.64354,0.3175,0.22448,0.93675,0.051573,0.16609,0.17378,0.21201,0.0054849
35,188.04,-191.35,396.07,429.06,3.7002,-9.9986,0.29442,0.9328,0.60633,0.84971,0.00054309,0.26717,0.0032675,0.054937
36,263.26,-254.41,546.52,579.5,1.4038,0.0001234,0.76571,0.74976,0.95486,0.39745,0.57828,0.030039,0.00094764,0.0014954
37,194.82,-189.32,409.65,442.63,22.271,0.00012342,0.082725,0.22435,0.088065,0.11516,0.076561,0.14147,0.0082916,0.0070939
38,207.64,-211.55,435.28,468.26,3.7281,-2.1732,0.40026,0.3025,0.97579,0.043468,0.0097297,0.0095847,0.0015868,0.0028481
39,267.64,-258.28,555.29,588.27,1.4327,0.00012341,0.15386,0.79702,0.31502,0.27837,0.0091789,0.17926,0.62586,0.0022577
40,233.49,-224.66,486.99,519.97,4.8347,0.00012341,0.1101,0.21984,0.13692,0.53982,0.042055,0.79541,0.00061878,0.14865
41,181.19,-173.22,382.39,415.37,9.0401,0.00012341,0.11104,0.13112,0.51199,0.029768,0.092828,0.26174,0.068737,0.00069697
42,270.07,-260.24,560.14,592.87,0.50582,0.00012343,0.25152,0.75488,0.12168,0.23769,0.62501,0.0085945,0.62238,0.54512
43,182.3,-174.09,384.6,417.48,7.2934,0.00012342,0.17308,0.75547,0.014638,0.0023999,0.0028169,0.62159,0.72622,0.586
44,259.25,-250.11,538.49,571.48,4.464,0.00012346,0.02958,0.38898,0.27411,0.52809,0.0025166,0.93907,0.5127,0.61677
45,250.04,-241.42,520.08,552.96,5.2452,0.00012342,0.91604,0.061964,0.56622,0.076349,0.50629,0.0049118,0.18924,0.0038876
46,207.58,-211.18,435.16,468.14,3.6264,2.4734,0.96347,0.98173,0.12389,0.84052,0.0093859,0.026569,0.00061851,0.20365
47,242.87,-233.88,505.74,538.72,1.9788,0.00012343,0.95532,0.1358,0.95276,0.076675,0.005336,0.20714,0.4348,0.0069465
48,257.17,-247.48,534.34,567.27,2.5966,0.00012343,0.33014,0.07076,0.94545,0.70419,0.80657,0.65188,0.042898,0.70134
49,268.76,-270.93,557.52,590.45,2.5626,-1.4057,0.36443,0.67353,0.071576,0.20167,0.062039,0.11751,0.6097,0.74598
50,69.047,-74.706,158.09,191.08,16.499,3.0304,0.11831,0.24123,0.16637,0.21887,0.0018288,0.13042,0.0005454,0.043169
51,273.84,-263.61,567.69,600.67,2.0506,0.00012339,0.34971,0.5984,0.80685,0.74117,0.47498,0.40233,0.56694,0.47747
52,133.97,-126.25,287.94,320.92,6.9936,0.00012344,0.13576,0.37372,0.39782,0.099615,0.0009562,0.35054,0.00016226,0.0063391
53,52.538,-59.594,125.08,158.06,23.981,6.5497,0.047589,0.54802,0.018156,0.9373,0.0016265,0.13856,0.0074082,0.7106
54,124.28,-119.83,268.56,301.54,22.477,0.00012346,0.084568,0.081923,0.046408,0.074955,0.00077992,0.002743,0.00044757,0.14198
55,207.43,-198.25,434.86,467.85,4.2,0.00012339,0.25192,0.14411,0.15945,0.1661,0.14018,0.35093,0.039631,0.0065491
56,269.25,-260.43,558.5,591.43,2.4478,0.00012343,0.4839,0.066322,0.46142,0.13324,0.16593,0.0011282,0.050761,0.002204
57,235.59,-229.14,491.17,524.16,12.227,0.0001234,0.014905,0.68949,0.092704,0.0735,0.00075823,0.42335,0.0033471,0.00039603
58,186,-190.49,392,424.98,6.6835,-1.1228,0.067221,0.057494,0.28598,0.16053,0.0038651,0.0061871,0.00050728,0.0062343
59,165.9,-157.87,351.8,384.78,9.3323,0.0001234,0.076322,0.079526,0.63492,0.29306,0.0028227,0.020898,0.097448,0.16745
60,239.69,-230.65,499.38,531.91,3.4624,0.00012338,0.32961,0.5578,0.61061,0.15829,0.017534,0.07083,0.015474,0.0080468
61,263.07,-254.51,546.14,579.12,2.6474,0.0001234,0.083707,0.35032,0.94885,0.18377,0.0051676,0.016476,0.02944,0.002343
62,245.31,-238.84,510.63,543.61,17.228,0.00012338,0.4337,0.0053415,0.0033128,0.0088515,0.56617,0.63874,0.53509,0.13671
63,144.13,-150.22,308.26,341.24,13.951,4.0435,0.071566,0.29268,0.059069,0.022289,0.0010749,0.086009,0.00014213,0.0013567
64,129.5,-136.07,279,311.98,20.234,2.7956,0.038521,0.10203,0.040642,0.6456,0.00051031,0.10669,0.00094434,0.74456
65,194.17,-185.85,408.34,441.32,3.1773,0.00012339,0.95896,0.63491,0.95873,0.40668,0.0013066,0.40823,0.00023228,0.019917
66,273.17,-275.86,566.35,599.33,1.8385,-1.4628,0.87628,0.1146,0.111,0.41555,0.82233,0.011497,0.0048549,0.24613
68,230.54,-222.78,481.08,514.06,1.7843,0.0001234,0.92902,0.36419,0.97619,0.96893,0.0018058,0.013748,0.0012421,0.0002762
69,216.2,-207.6,452.4,485.38,5.8619,0.00012337,0.090149,0.15759,0.43698,0.29942,0.0006731,0.018343,0.090117,0.32883
70,153.98,-145.45,327.95,360.94,4.4626,0.0001234,0.77345,0.031805,0.31109,0.23558,0.054915,0.12114,0.0013439,0.004196
71,143.96,-136.36,307.92,340.85,9.3286,0.00012342,0.13498,0.23145,0.15649,0.33952,0.00034855,0.10056,0.0019665,0.060901
72,123.99,-128.72,267.99,300.97,10.668,3.8688,0.035082,0.59627,0.10021,0.22379,0.00034473,0.35654,0.0020249,0.026383
73,269.84,-260.03,559.68,592.61,3.1592,0.00012344,0.65561,0.18975,0.20985,0.43517,0.87892,0.063583,0.75342,0.31291
74,215.37,-218.36,450.74,483.68,1.4973,2.7027,0.85346,0.8918,0.92077,0.44563,0.00092569,0.64851,0.014955,0.013695
75,176.6,-180.15,373.2,406.19,6.7398,-1.0367,0.070478,0.73092,0.14519,0.22915,0.018608,0.68554,0.0033757,0.024883
76,204.86,-195.62,429.72,462.7,4.4926,0.00012338,0.79231,0.5223,0.95324,0.92479,0.13932,0.26836,0.011709,0.64945
77,239.51,-244.64,499.01,531.99,14.092,1.856,0.0097561,0.0025525,0.42284,0.1453,0.011816,0.62827,0.93469,0.027939
78,268.15,-258.1,556.31,589.29,1.7645,0.00012339,0.48532,0.67678,0.87873,0.6755,0.09276,0.32071,0.83982,0.48072
79,244.36,-237.34,508.73,541.71,9.8266,0.0001234,0.059646,0.050744,0.20662,0.13268,0.0062535,0.00045631,0.052723,0.0023299
81,208.26,-199.68,436.52,469.51,4.5309,0.00012345,0.10295,0.18285,0.95011,0.022378,0.00036995,0.051477,0.72029,0.65922
82,211.87,-215.08,443.73,476.72,3.0004,2.0384,0.98121,0.94953,0.010265,0.93352,0.0011744,0.19697,0.60615,0.19843
83,236.5,-228.93,492.99,525.97,2.1964,0.00012341,0.99039,0.48264,0.9863,0.59588,0.00016283,0.0020043,0.00037319,0.021062
84,239.18,-229.43,498.36,531.35,3.2812,0.0001234,0.84258,0.54933,0.27223,0.080471,0.11195,0.1694,0.77556,0.2516
85,271.2,-261.75,562.39,595.37,1.3206,0.00012344,0.2137,0.90909,0.85085,0.73375,0.0015039,0.04436,0.57038,0.57452
87,273.53,-263.99,567.07,600.05,1.4733,0.0001234,0.10443,0.19974,0.82408,0.45055,0.3143,0.61656,0.0025969,0.05718
88,103.9,-95.858,227.8,260.78,8.1895,0.00012345,0.16642,0.27438,0.89323,0.09041,0.00027117,0.056804,0.035292,0.62995
89,252.73,-243.24,525.46,558.39,4.1834,0.00012344,0.8708,0.24785,0.10291,0.5845,0.12477,0.026255,0.75573,0.56482
90,252.22,-254.68,524.44,557.43,2.3927,-9.9996,0.76402,0.93078,0.93702,0.41425,0.20933,0.14028,0.057249,0.040661
91,223.34,-215.41,466.67,499.66,5.4183,0.00012342,0.19885,0.17608,0.17449,0.091206,0.0040878,0.017472,0.00056359,0.0069936
92,270.05,-272.04,560.11,593.09,2.1123,-0.68011,0.18692,0.063386,0.467,0.57725,0.69801,0.36834,0.83614,0.17797
93,99.859,-93.689,219.72,252.7,16.294,0.00012347,0.11091,0.31718,0.080228,0.083719,0.00038277,0.096837,0.0016285,0.086957
94,239.59,-230.8,499.18,532.11,6.5221,0.00012341,0.037623,0.25013,0.54203,0.33489,0.00057129,0.51483,0.54719,0.24138
95,230.16,-234.01,480.32,513.3,3.2206,-1.7688,0.14113,0.21147,0.17484,0.12436,0.00069588,0.039476,0.00083219,0.0026163
96,157.5,-149.32,334.99,367.98,6.0446,0.00012342,0.5513,0.30351,0.48984,0.15582,0.0034843,0.012817,0.00040758,0.090384
97,272.24,-262.6,564.48,597.47,1.2181,0.00012338,0.14068,0.040238,0.90252,0.85958,0.54227,0.54845,0.026479,0.13973
98,158.03,-149.79,336.06,369.05,5.0324,0.00012344,0.78002,0.14337,0.32949,0.2177,0.011664,0.025457,0.00079661,0.0050408
99,220.41,-212.51,460.82,493.81,6.8312,0.0001234,0.86045,0.38149,0.29023,0.22977,0.26293,0.047007,0.00021436,0.00030129
100,249.75,-252.02,519.49,552.43,4.7506,1.2843,0.045612,0.36665,0.14297,0.32037,0.61966,0.19837,0.48799,0.2315
103,179.24,-185.15,378.47,411.46,19.29,2.5168,0.098558,0.1055,0.0487,0.17503,0.054221,0.060329,0.00080783,0.33591
104,200.58,-192.07,421.17,454.15,3.1905,0.00012343,0.76772,0.44729,0.96614,0.64998,0.00071837,0.033239,0.0050272,0.024295
105,272.74,-274.98,565.49,598.42,0.3059,-2.169,0.59742,0.058219,0.16343,0.74135,0.33588,0.57445,0.60032,0.013336
106,246.63,-239.1,513.26,546.25,13.462,0.00012338,0.42089,0.012903,0.090483,0.28492,0.96181,0.65143,0.021377,0.46038
107,232.11,-223.29,484.21,517.19,4.789,0.00012344,0.94552,0.17116,0.95157,0.52282,0.24458,0.0092981,0.029922,0.046752
108,256.05,-247.71,532.11,565.09,1.9726,0.00012338,0.43894,0.2117,0.94058,0.14728,0.0029865,0.00054365,0.017801,0.0042405
109,221.46,-217.19,462.92,495.85,25.526,0.00012342,0.28095,0.0016343,0.022379,0.005311,0.9897,0.59357,0.24884,0.0068801
110,241.99,-233.2,503.97,536.96,5.9349,0.00012339,0.10418,0.88901,0.074819,0.050887,0.047775,0.096259,0.045745,0.77812
111,161.98,-153.36,343.96,376.94,6.9924,0.00012341,0.059476,0.055267,0.39192,0.42904,0.00091659,0.61331,0.14893,0.32035
112,99.348,-91.579,218.7,251.63,10.662,0.0001234,0.8365,0.16593,0.62171,0.10598,0.62025,0.11155,0.026419,0.00054829
113,223.62,-215.89,467.25,500.23,2.3341,0.00012344,0.80362,0.58535,0.66037,0.73801,0.00072735,0.00049323,0.00051331,0.00037074
114,133.43,-125.7,286.87,319.8,8.1967,0.0001234,0.26618,0.12961,0.18723,0.087627,0.0022405,0.016163,0.0015797,0.085938
115,174.43,-166.46,368.85,401.84,11.971,0.00012345,0.12807,0.29917,0.92774,0.39876,0.0063498,0.24717,0.28797,0.13633
116,240.37,-231.46,500.74,533.72,2.2279,0.00012342,0.90742,0.75805,0.8839,0.74493,0.0070474,0.00035149,0.086443,0.40015
117,233.45,-235.89,486.9,519.88,4.8331,1.9395,0.21414,0.21699,0.322,0.46359,0.7152,0.7173,0.78054,0.012642
119,216.91,-220.85,453.83,486.81,2.4182,-9.9968,0.51608,0.89707,0.60293,0.91215,0.0004907,0.087234,0.00046626,0.00032833
120,256.38,-247.42,532.77,565.75,2.4068,0.0001234,0.01368,0.66562,0.97224,0.97638,0.64631,0.7758,0.0032055,0.13894
122,262.65,-252.77,545.29,578.28,2.143,0.00012344,0.55266,0.1241,0.062285,0.064269,0.7249,0.29748,0.2878,0.64425
124,64.162,-59.117,148.32,181.31,21.669,0.0001234,0.071751,0.040441,0.061946,0.13401,0.0024187,0.82326,0.0005785,0.053936
125,178.58,-181.69,377.16,410.15,7.686,2.4894,0.29982,0.43157,0.83089,0.51371,0.039948,0.064965,0.12557,0.053515
126,275.24,-265.31,570.49,603.47,1.9009,0.0001234,0.85669,0.69855,0.050608,0.10177,0.45396,0.67096,0.62932,0.26578
127,239.32,-230.8,498.64,531.62,2.3013,0.00012341,0.98586,0.93712,0.79331,0.64913,0.00040869,0.026111,0.0070487,0.15076
128,132.36,-127.1,284.71,317.7,18.832,0.00012349,0.070565,0.055789,0.062997,0.32065,0.0018023,0.00096338,0.00051033,0.78903
129,202.33,-205.34,424.67,457.65,5.1414,2.1882,0.9184,0.31186,0.2435,0.74935,0.853,0.23249,0.00035943,0.23955
130,129.06,-133.44,278.12,311.1,6.3752,2.4712,0.72455,0.9876,0.42149,0.22041,0.00034975,0.059778,0.00028542,0.012652
131,265.12,-255.54,550.24,583.22,2.829,0.00012341,0.32404,0.20393,0.86019,0.81375,0.10249,0.043319,0.10891,0.10096
132,207.91,-200.52,435.83,468.81,11.232,0.00012339,0.15588,0.064874,0.3757,0.047357,0.04923,0.0058399,0.12543,0.0035337
133,166.17,-171.65,352.33,385.31,12.849,3.5517,0.022547,0.090894,0.011682,0.12108,0.00026295,0.72561,0.00062037,0.74375
134,254.26,-257.08,528.52,561.45,1.6425,1.0276,0.42059,0.5886,0.95839,0.96213,0.38195,0.011744,0.0050185,0.021253
