1,267.89,-270.17,545.78,562.22,2.9811,-1.1015,0.076115,0.10429,0.38997
3,222.44,-213.39,454.88,471.37,2.1468,0.00012348,0.98338,0.00057287,0.10912
6,132.65,-124.51,275.31,291.8,8.445,0.00012343,0.2166,0.0003245,0.039057
7,159.34,-151.43,328.69,345.18,8.3963,0.00012341,0.079315,0.00020258,0.012882
8,265.46,-268.06,540.92,557.41,3.6417,-1.3859,0.067236,0.020685,0.136
9,120.46,-123.88,250.92,267.34,6.8548,-9.9992,0.39401,0.00059357,0.056054
10,261.79,-252.11,533.58,550.07,1.4727,0.00012339,0.96808,0.042605,0.29533
11,277.36,-267.59,564.72,581.21,0.49419,0.0001234,0.013804,0.49678,0.59071
12,263.72,-255.71,537.44,553.93,8.5372,0.00012342,0.02933,0.0041556,0.0053233
13,162.52,-155.11,335.03,351.5,11.678,0.00012344,0.21171,0.00047272,0.0058152
14,171.74,-175.88,353.49,369.98,11.457,-3.0909,0.17381,0.0042761,0.036233
15,251.19,-253.79,512.37,528.86,1.3528,1.4558,0.96591,0.0058696,0.024719
16,209.18,-199.62,428.36,444.8,3.2349,0.00012347,0.76318,0.021992,0.18759
17,218.8,-210.77,447.6,464.09,7.3762,0.00012351,0.073516,6.8042e-05,0.022685
18,243.62,-234.12,497.24,513.71,2.5838,0.00012337,0.44237,0.025783,0.022654
19,181.71,-172.74,373.42,389.91,4.6761,0.00012337,0.43139,0.001799,0.033655
20,250.75,-241.01,511.51,528,4.2116,0.00012343,0.47556,0.40225,0.50046
21,131.65,-136.38,273.31,289.8,13,-9.9998,0.19568,0.0001945,0.032737
22,90.288,-95.947,190.58,207.07,17.741,1.5113,0.099953,0.00038344,0.0075276
23,197.56,-200.44,405.11,421.6,2.5603,-2.3012,0.66055,0.00046727,0.020998
24,135.93,-141.92,281.86,298.32,23.092,-9.9996,0.071017,0.090107,0.11932
25,203.28,-194.63,416.56,433.05,4.9069,0.00012344,0.19681,0.00027218,0.018668
26,188.21,-180.14,386.42,402.92,8.0301,0.00012343,0.13379,0.00026577,0.015777
27,143.34,-135.73,296.69,313.18,11.089,0.00012345,0.16869,0.00031671,0.02851
28,185.36,-188.41,380.72,397.21,4.9879,1.2083,0.23505,0.00053066,0.051889
29,190.51,-181.64,391.03,407.52,3.9478,0.00012347,0.67884,0.00026603,0.029902
30,247.3,-238.04,504.61,521.08,2.4935,0.00012343,0.43893,0.0017114,0.028301
31,245.87,-247.95,501.75,518.24,2.776,-1.9041,0.3448,0.19196,0.50856
32,252.91,-243.66,515.82,532.29,5.1147,0.00012338,0.08111,0.04739,0.82535
33,276.47,-266.45,562.95,579.44,0.64801,0.00012339,0.64177,0.70733,0.25954
34,258.26,-260.21,526.52,543.01,1.4402,1.3688,0.64672,0.14873,0.87031
35,199.24,-201.81,408.49,424.98,3.2556,-9.9999,0.90845,0.018412,0.096025
36,270.71,-260.77,551.43,567.92,1.1456,0.0001234,0.7519,0.51509,0.074324
37,208.71,-200.05,427.43,443.92,9.8145,0.00012342,0.50313,0.22279,0.11244
38,221.35,-223.65,452.71,469.2,3.0736,-1.5068,0.94071,0.15178,0.68836
39,271.29,-261.68,552.58,569.08,1.3078,0.0001234,0.30426,0.036522,0.018159
40,239.95,-231.43,489.9,506.39,9.803,0.00012339,0.097609,0.068684,0.21937
41,195.21,-198.57,400.42,416.91,9.7304,1.3202,0.10001,0.066996,0.1818
42,270.42,-260.58,550.85,567.21,0.51128,0.00012343,0.030776,0.61662,0.54156
43,207.65,-199.3,425.3,441.74,6.664,0.00012342,0.036867,0.00029232,0.92542
44,264.55,-255.35,539.11,555.6,6.0694,0.00012345,0.27848,0.91889,0.903
45,255.43,-257.56,520.85,537.29,3.752,0.79023,0.91681,0.45898,0.72898
46,222.52,-225.05,455.03,471.53,2.7249,1.8442,0.94182,0.018388,0.046717
47,249.37,-239.52,508.74,525.23,2.1365,0.00012345,0.86511,0.1895,0.79628
48,264.63,-254.89,539.25,555.72,3.4041,0.00012346,0.31117,0.50894,0.90682
49,272.02,-262.42,554.04,570.51,1.0837,0.00012337,0.38692,0.01436,0.03301
50,74.302,-79.722,158.6,175.1,17.248,2.1303,0.16889,0.00044298,0.023802
51,274.17,-264.15,558.35,574.84,1.7368,0.00012339,0.66111,0.72986,0.39367
52,145.24,-136.71,300.49,316.98,6.0349,0.00012344,0.36809,9.5052e-05,0.078495
53,99.326,-92.12,208.65,225.14,12.748,0.00012344,0.074193,0.00021979,0.028522
54,132.31,-127.34,274.63,291.12,23.561,0.00012345,0.053692,0.00019065,0.0065907
55,212.68,-215.78,435.36,451.85,7.1471,-0.25347,0.1068,0.043706,0.08259
56,273.45,-264.12,556.9,573.37,2.1187,0.00012343,0.10503,0.013342,0.012311
57,257.56,-248.63,525.12,541.61,1.0644,0.00012342,0.98817,0.00026611,0.045695
58,193.34,-185.14,396.68,413.17,7.1903,0.00012339,0.098878,0.00076881,0.0062026
59,178.93,-169.51,367.86,384.35,4.5904,0.00012343,0.56055,0.03158,0.1773
60,245.03,-235.71,500.05,516.31,2.4768,0.00012338,0.29624,0.003593,0.025306
