1,267.31,-257.75,546.62,566.35,1.2255,0.00012338,0.091128,0.0042629,0.21577,0.23151
3,207.94,-199.38,427.87,447.66,6.438,0.00012346,0.0086252,0.0019039,0.54767,0.17235
6,144.81,-138.02,301.62,321.41,17.459,0.00012342,0.05518,0.035609,0.071319,0.055094
7,158.51,-150.4,329.01,348.8,10.388,0.0001234,0.051453,0.034769,0.084331,0.055177
8,263.55,-266.1,539.1,558.89,2.0551,-1.3696,0.10829,0.012477,0.056505,0.085389
9,110.06,-112.96,232.11,251.81,5.9362,-9.9994,0.95971,0.030151,0.41254,0.18476
10,262.3,-252.35,536.61,556.4,1.3854,0.00012339,0.87163,0.27321,0.67646,0.13179
11,274.12,-264.94,560.24,580.03,1.7481,0.0001234,0.0081938,0.003724,0.69204,0.050707
12,252.96,-246.75,517.92,537.71,17.769,0.00012341,0.0061473,0.0087299,0.02897,0.021531
13,158.72,-150.63,329.45,349.21,12.852,0.00012342,0.21363,0.16978,0.22231,0.15415
14,174.28,-177.8,360.56,380.35,9.8296,-3.0275,0.29414,0.095605,0.10569,0.0479
15,242.68,-232.76,497.36,517.15,2.3393,0.00012345,0.73869,0.57941,0.67501,0.10935
16,204.44,-194.86,420.89,440.62,4.242,0.00012344,0.29164,0.067512,0.34883,0.18128
17,209.29,-211.84,430.57,450.36,3.1406,1.5187,0.9864,0.3096,0.22378,0.98481
18,244.47,-234.6,500.93,520.69,2.7208,0.00012338,0.15225,0.17564,0.32047,0.31844
19,170.44,-172.73,352.89,372.68,4.5084,-3.1684,0.67675,0.17565,0.51208,0.43499
20,249.81,-240.36,511.62,531.41,2.082,0.00012342,0.1763,0.031527,0.99235,0.26081
21,139.99,-143.87,291.97,311.76,12.008,-9.9997,0.081203,0.048778,0.16283,0.29862
22,89.052,-96.444,190.1,209.89,29.536,1.4334,0.048346,0.051062,0.06148,0.053282
23,192.4,-194.42,396.8,416.59,2.6413,-2.3516,0.62388,0.21597,0.69256,0.64623
24,124.44,-129.14,260.89,280.65,14.47,-9.9979,0.029652,0.022868,0.18555,0.029554
25,202.33,-193,416.67,436.46,5.3203,0.00012343,0.2379,0.12055,0.14885,0.09334
26,187.02,-179.04,386.04,405.83,11.772,0.00012342,0.072534,0.047778,0.12495,0.074766
27,142.92,-134.82,297.85,317.64,9.2786,0.00012345,0.049278,0.001156,0.2055,0.10815
28,189.32,-179.78,390.65,410.44,3.946,0.00012342,0.91647,0.06732,0.27342,0.29526
29,171.55,-162.18,355.1,374.89,3.6735,0.00012342,0.93422,0.17099,0.98766,0.68096
30,244.8,-234.93,501.6,521.36,2.8601,0.00012342,0.50808,0.25276,0.24934,0.15178
31,248.83,-251.41,509.66,529.45,1.6451,-1.6749,0.14297,0.0017423,0.14533,0.89674
32,236.57,-227.84,485.15,504.91,4.4415,0.00012339,0.017976,0.0040004,0.0075672,0.53022
33,275.67,-278.41,563.33,583.12,1.5688,-0.66895,0.058755,0.15804,0.0061879,0.009894
34,257.42,-259.8,526.83,546.62,1.1257,1.0576,0.54456,0.024151,0.90847,0.0075888
35,193.69,-196.26,399.38,419.17,4.8598,-9.9996,0.14574,0.03924,0.40314,0.21014
36,263.61,-253.93,539.22,559.01,2.5253,0.00012341,0.022607,0.28962,0.29088,0.13521
37,198.78,-193.13,409.56,429.35,23.038,0.00012341,0.018265,0.029578,0.071747,0.085834
38,207.44,-210.04,426.89,446.68,3.7664,-2.2111,0.26793,0.20105,0.97289,0.036118
39,267.49,-258.22,546.99,566.78,1.4887,0.00012341,0.056256,0.0041703,0.016311,0.25898
40,236.5,-227.39,484.99,504.78,4.4371,0.00012339,0.044366,0.0029574,0.25272,0.31226
41,188.9,-180.9,389.8,409.59,9.5142,0.00012344,0.021771,0.0050484,0.16502,0.032378
42,270.04,-260.61,552.09,571.73,0.27332,0.00012343,0.018076,0.72731,0.01072,0.58813
43,185.67,-178.04,383.33,403.06,7.5201,0.00012342,0.080989,0.0045097,0.0019541,0.00049516
44,264.53,-255.03,541.06,560.85,1.3628,0.00012342,0.95036,0.029636,0.084758,0.059769
45,261.28,-263.36,534.56,554.29,1.4575,1.2545,0.092168,0.025961,0.52238,0.28512
46,220.21,-222.25,452.41,472.2,2.7412,1.8012,0.80649,0.63655,0.21164,0.16583
47,234.57,-224.74,481.13,500.92,2.0445,0.00012343,0.89995,0.061354,0.64934,0.37084
48,260.76,-251.78,533.53,553.29,2.4031,0.00012342,0.023462,0.0018767,0.50569,0.0083492
49,270.75,-261,553.5,573.26,1.537,0.00012338,0.26374,0.28417,0.082552,0.029012
50,89.876,-83.284,191.75,211.54,19.134,0.00012346,0.05469,0.026639,0.17021,0.11956
51,274.4,-264.57,560.81,580.6,0.67123,0.00012339,0.62666,0.48442,0.033287,0.10505
52,135.67,-127.06,283.33,303.12,7.1017,0.00012343,0.10312,0.0018712,0.38398,0.073966
53,85.491,-81.441,182.98,202.77,30,0.00012344,0.011743,0.010895,0.055654,0.031663
54,130.09,-125.75,272.17,291.96,29.997,0.00012344,0.06599,0.063125,0.033559,0.031247
55,208.15,-198.67,428.3,448.09,3.3018,0.0001234,0.17836,0.019017,0.10805,0.18456
56,271.8,-262.04,555.6,575.36,1.7503,0.00012343,0.081239,0.058592,0.28136,0.1608
57,241.68,-232.43,495.37,515.16,3.2717,0.0001234,0.012621,0.0085386,0.71674,0.2703
58,185.7,-188.8,383.39,403.18,7.207,-1.1954,0.053414,0.042211,0.27945,0.13593
59,166.75,-158.86,345.51,365.3,11.812,0.0001234,0.045418,0.03061,0.16173,0.061956
60,240.33,-242.61,492.67,512.18,3.42,-0.75789,0.16782,0.13714,0.43303,0.11893
61,264.01,-254.17,540.03,559.82,2.2964,0.0001234,0.068656,0.25148,0.6368,0.20289
62,252.07,-242.63,516.14,535.93,2.0151,0.00012346,0.027354,0.99356,0.32906,0.8236
63,154.4,-158.23,320.79,340.58,11.273,2.851,0.19103,0.16912,0.070454,0.021072
64,150.35,-158.17,312.7,332.49,30,1.0895,0.020392,0.012512,0.037184,0.019198
65,193.45,-196.28,398.89,418.68,3.613,-0.99421,0.97757,0.026368,0.97272,0.16332
66,275.25,-265.47,562.5,582.29,0.35683,0.00012338,0.58485,0.93872,0.93996,0.59105
68,230.18,-220.65,472.37,492.16,1.7609,0.0001234,0.92393,0.22636,0.96813,0.96804
69,216.79,-219.62,445.59,465.38,5.4742,-2.0639,0.092045,0.085109,0.24892,0.035403
