beta,choice_c,alpha_pos_risk_good,alpha_neg_risk_good,alpha_pos_risk_bad,alpha_neg_risk_bad
0.365430391794045,-9.9968686288856,0.162112963796776,0.29044745288239,0.825870662754062,0.667034956152119
28.6198741047782,8.80699474957975,0.956748663798725,0.889332780010182,0.0742711871498024,0.654921882235652
15.9386690768903,6.22973873413717,0.72717929657437,0.209634313243712,0.475135774941869,0.32790933451659
14.615046520435,7.43630887683904,0.704334153987767,0.45929257569394,0.749428695122772,0.636125940541961
23.3678611588976,-2.60109624297077,0.26592767795954,0.0935353284262742,0.507544064846398,0.284937209113242
20.4294785944044,-9.99998155273653,0.489821759478139,0.631990479098865,0.955542230338118,0.544588677459118
2.05811081756205,-9.99972607267829,0.92225560936659,0.873253591466745,0.702509887783777,0.927081500596489
20.8677555451966,-6.26770669918365,0.738955422245001,0.0342862052002283,0.898752045971251,0.672072599686328
4.91534980970326,1.33777208491476,0.798701641847381,0.74441277391003,0.155422989648916,0.170377563230299
3.81924618179614,0.000123453455335249,0.0879446506555535,0.481897733035999,0.963332549753436,0.420124419523771
5.14169225662868,-9.99886140729576,0.536232493520518,0.406905971667589,0.0574748283693397,0.46797056004718
15.3528689108864,0.000123433017993723,0.811960228664501,0.782227837791077,0.165733163124192,0.694091858304498
29.9999468183949,0.00012340236956294,0.936667691163036,0.842514640847477,0.318944981464665,0.83966635867338
16.8734288839621,-8.04939362878369,0.148256473313116,0.0966080700508687,0.0320083123011045,0.55345146096783
21.1241581326785,-1.37515661381575,0.445273926667413,0.69338102886716,0.787723683469686,0.0432441173549179
0.9587792358765,9.99999946996533,0.510785590840035,0.483125488448269,0.513606644759966,0.47976009229644
28.1275138972105,0.000123422713180168,0.535183158195463,0.52495025503901,0.899762457603169,0.322575845173025
1.96137437422522,5.310206688693,0.652406041952959,0.871436569330474,0.753214455030256,0.691886636260949
5.54389697800972,0.000123385541052989,0.109616082430038,0.177689537102222,0.363803794405022,0.320858223261103
11.5143743370295,0.000123403345800923,0.355388591679735,0.384989144169638,0.883491263268953,0.846659735547122
16.7922837298473,-4.20044227811154,0.301285284650876,0.0460908395225521,0.685953139203718,0.302899040236969
18.1787413435118,4.38763014245258,0.820994163277818,0.343882414751265,0.929449912362798,0.540255877676457
8.63781825850879,-9.99998303558099,0.235569190546502,0.17639757903644,0.898476272938338,0.46797066778941
0.997822045739166,9.99999937242906,0.50484560879039,0.494178444302853,0.504313678139182,0.495152513506392
13.9235683458621,3.83924679985648,0.14693900748145,0.190238107256163,0.615686173185501,0.0623842327667367
19.0688900564073,-9.72523612028743,0.12072026380973,0.612789520637256,0.713831515483954,0.186144979358085
2.81845497417316,-9.99965204179474,0.39303233688687,0.298521204865275,0.796431492080919,0.467035675556823
15.2292934605367,3.88680386218468,0.222202262643633,0.228392566910393,0.616518966501518,0.0876812154989725
20.2858083107918,2.92650265659626,0.767004022509889,0.603538806641265,0.945643893116993,0.312179903817228
13.0862072514036,0.000123424304859031,0.959280498361593,0.173839390888805,0.52098261436504,0.538882877639834
26.3919979622938,-9.99999956633765,0.691101462211953,0.17194070076326,0.53652700274769,0.936296277953613
17.4813002646886,-6.68226380240743,0.136267111376961,0.919337469693945,0.0402317248209923,0.723563993528629
25.3178687588572,6.80153893935554,0.960509542075092,0.536383215955223,0.961115856847525,0.745314976973124
0.965921442941866,9.99999720242165,0.511742567223094,0.482453255174553,0.512164411499512,0.480627486084646
12.4731491701638,-9.99999980136974,0.721654040779068,0.571343685995965,0.164633236349644,0.307936710133564
6.02283996790605,5.20864683610031,0.474419484903607,0.265750507519083,0.878547818741009,0.619750496892568
1.25177238765695,3.02653907812786,0.00789686330274372,0.534720556335525,0.647409457522311,0.304752316915616
9.12831023587829,-2.2196797081549,0.981533748199301,0.559162918159962,0.989817950205137,0.249466452146184
20.887098527533,2.22870571692065,0.883965217978874,0.337708486980867,0.430542929296733,0.995786608894449
18.6182740513781,0.000123406547566063,0.364132996330209,0.6914505350148,0.96791382520834,0.844088872783649
11.1251165517195,3.74670367990001,0.731647410127546,0.242565452651357,0.431361293288548,0.899227107064199
16.8082737347894,0.000123393361488495,0.684640630187409,0.0727368321114357,0.940628550141894,0.813366156373045
1.23865293051755,-9.9409382394209,0.621539488360055,0.147253629159395,0.947426961308443,0.841622504291307
13.2793307631423,-4.12784117210533,0.570813779959027,0.0842484291995498,0.723220730892321,0.519714996990201
3.89356324408653,6.2508469405862,0.119605320212626,0.91410831317216,0.632153972598513,0.146115328308957
16.8500206821771,-3.82028911878359,0.729792206614154,0.334207398601066,0.989966987158507,0.469933788987207
0.973005622148707,9.99999723308786,0.504886140097899,0.494341771789132,0.510059613411257,0.483044199220699
18.0044591483928,-1.06424800434565,0.37620917534975,0.132426562831239,0.235712155868461,0.495734608023702
11.0218324036228,-9.99922506143686,0.490579296408651,0.700790874287692,0.355306230136211,0.681022471121666
17.7527039280881,-9.9994743084271,0.911940994939223,0.534247034995926,0.257412335732141,0.676267210256681
0.985258947265489,9.99999714023471,0.504443677826229,0.494722555508915,0.504617456517466,0.494683459004833
19.4000458089614,-1.90034777284556,0.666526516858005,0.578707015936312,0.300602003506365,0.722940505005938
12.4903571827174,8.91681200363852,0.83620191609529,0.788950263331321,0.0691067440041766,0.864314269242068
21.2964835589777,7.94871965966132,0.927666478867168,0.640179283910009,0.506561668027227,0.11089117591002
10.501217891501,-9.99966333640538,0.455680049420054,0.822612774947156,0.362116373326368,0.745120416273423
1.00074038884768,9.99999935658304,0.504206733317717,0.495089458361968,0.5048565709047,0.494491832315885
1.34060220161684,-9.15606710920831,0.40554312111955,0.114389401356668,0.185878654968315,0.531589209616272
23.0911091953284,-3.8235657727628,0.302310179281172,0.157145565736641,0.940860879240325,0.26815773183499
16.9701082496302,0.000123387739176988,0.616134423627872,0.963791516281463,0.0846157178965355,0.158530397778009
19.2604160107898,5.71793024127667,0.844862610339974,0.278241151978338,0.906338359697934,0.790045777425761
11.2738873701134,-9.97080706384402,0.0862780320268544,0.515866537524444,0.681692999277555,0.54329469543527
4.95257849795171,-9.99997120970466,0.581961138321743,0.92805301872828,0.154656487891175,0.265753206328043
13.1520977935007,2.04153180550623,0.737889374065553,0.0981379448006576,0.696265670656162,0.0402176624949148
9.22347145640079,-9.99964918323093,0.931668993105844,0.488087310239677,0.681745861545497,0.0948179970897982
14.023797192413,-4.73256833695138,0.121201185519863,0.538649955526389,0.974461055386284,0.891765918761172
17.1598655182629,5.44030416323784,0.0452036222707582,0.947053203825179,0.824001855208671,0.897247034554359
18.2400574629624,-6.29525632568365,0.530882083763829,0.36161935491934,0.339024140202458,0.604855398976039
2.44492027098878,2.89437955434088,0.684387906956419,0.310773267992119,0.495502799724052,0.228520604266614
17.9087244331948,0.000123395760994997,0.944110291915469,0.149021094131761,0.202349101069934,0.234395104411472
1.97833287840993,3.06592298825291,0.182178051006391,0.685145415665034,0.407096998934845,0.430974163087135
20.1209967408901,0.00012340259945183,0.439491425100898,0.947452130885567,0.529035523976017,0.744508260957464
11.552646607295,8.75537537118822,0.764119836986532,0.368398075570253,0.552783491589625,0.272626995681004
9.26175369508559,-1.71976776858472,0.541991592515702,0.00989941593290926,0.959473413263432,0.403930141041642
19.7682069883832,0.000123425581581026,0.0944325448568224,0.25697745462166,0.596621443774597,0.734500810185826
