beta,choice_c,alpha_pos_risk_good,alpha_neg_risk_good,alpha_pos_risk_bad,alpha_neg_risk_bad
0.966443916644057,-5.75963975091292,0.10637317566254,0.770282097792886,0.492432711176917,0.486963540591866
26.8484820265656,7.66464396980908,0.999878193587329,0.954991138233754,0.0676809516153357,0.555219830879307
18.8004185854843,7.22977382849483,0.617292317617156,0.198864277691596,0.345808945474982,0.291567882772085
18.3984025521151,8.70935170379341,0.745354715416624,0.450169538237793,0.538212943979391,0.750563634460086
19.1502720394121,-2.64548719047256,0.393847603353127,0.136917686181089,0.535261756748949,0.362465425084955
28.9320172968274,-6.3413872954105,0.784396614918109,0.552282351282453,0.76421372539162,0.36064837601435
1.96616971557221,-7.5489984584289,0.72665490005345,0.899246704568279,0.813766740680256,0.823748423335295
22.8230690205361,-5.72241612643328,0.951220052062756,0.0127885666686675,0.920053985638391,0.63342731579042
4.42197768003186,2.32420487071728,0.9391416605047,0.743942895710252,0.0632063160152421,0.278083746452394
2.88605800908884,1.66545633818396,0.0547998246818473,0.600044297430109,0.841204163280123,0.489364366292041
4.97043319184111,-4.02554024804122,0.968850388208471,0.424395675560834,0.0688996570187749,0.588409362524955
21.2592948554595,2.69449791025386,0.609396324730195,0.723652429062758,0.128663032042093,0.866805399362192
24.5690010511146,-0.341919318987403,0.401517754444711,0.843501471156723,0.24209468457732,0.820232812384183
13.7158150311926,-6.74971677990482,0.183080947464104,0.113199157883584,0.0425462700270388,0.683999029649234
16.3712166994672,0.393133769107379,0.477860675329523,0.65725199046943,0.664338174730376,0.0654943842574892
16.3156168594422,8.38617239674089,0.973369540590894,0.199010665156905,0.353690391349919,0.0502267321719266
26.8635309243864,2.41686293709655,0.535373663301519,0.520083365568982,0.753859362873214,0.356776412189394
2.01387242694494,6.14409979688194,0.506165032673047,0.912251557289773,0.794112309376656,0.778219133991491
6.96929260218322,-1.00256923681204,0.0994329192175676,0.157399980710032,0.311854576515961,0.234720107807516
14.4769926249914,0.10215468616776,0.297588691959807,0.362941304670377,0.503862116239005,0.768143037294637
27.1131194476693,-6.13642295994485,0.179901757801462,0.00111936889828324,0.566802169914668,0.248745461682635
20.9093971698185,4.98924089130094,0.596374775284,0.298064382047355,0.939747288796498,0.442879402293479
11.1837033841019,-9.41939632831983,0.192655584421019,0.161381869085777,0.411266996186544,0.547614089502626
7.83916859907078,9.21909215857839,0.642881490809079,0.726397312178895,0.128914217973982,0.76074303458601
22.9073214907053,4.35952230930553,0.0912891454545929,0.145813050977053,0.56445372718753,0.0916537247359989
16.8540339202666,-9.59150125457505,0.123089903049381,0.6287307464272,0.634194071556646,0.171893079319457
3.11089498942531,-7.04831446878957,0.474274714492428,0.407258274458124,0.75962980445534,0.533318296753972
25.2080859492927,6.52154322903974,0.117551008822721,0.179571938797195,0.955516494495333,0.205425237483201
24.3946769305976,3.76778494169047,0.431699865247528,0.5877095827636,0.468745264311257,0.266393730015121
13.3353820864506,2.78076982254532,0.8002768428816,0.184397752649914,0.377941093748801,0.542842077738044
22.7671535313084,-9.86116055747916,0.767514766371841,0.179685908043157,0.513491359520929,0.898843674332732
26.2449693001314,-3.65459298624515,0.088964683294337,0.920759327421552,0.0149679985475,0.569355101590093
