28,2,-0.92308,0,-0.072175,0,0,0.07819,0.07819
28,2,-0.92308,-0.070524,-0.072175,0,0,0.076401,0.076401
28,2,-0.81244,-0.070524,-0.13286,0,0,0.074693,0.074693
28,2,0.80129,-0.013814,-0.13286,0,0,0.070774,0.070774
28,2,-0.94772,-0.081572,-0.13286,0,0,0.071496,0.071496
28,2,0.82517,-0.081572,-0.076906,0,0,0.067808,0.067808
28,2,-0.23077,-0.081572,-0.076906,0,-0.015822,0.068561,0.068561
28,2,0.42308,-0.081572,-0.076906,0.027534,-0.015822,0.06508,0.06508
28,2,0.39554,-0.081572,-0.076906,0.052769,-0.015822,0.063797,0.063797
28,2,0.37031,-0.081572,-0.076906,0.075937,-0.015822,0.062564,0.062564
28,2,0.30868,-0.081572,-0.076906,0.094883,-0.015822,0.061377,0.061377
28,2,-0.32565,-0.081572,-0.076906,0.074633,-0.015822,0.062181,0.062181
28,2,0.30998,-0.081572,-0.076906,0.092964,-0.015822,0.059134,0.059134
28,2,0.36857,-0.081572,-0.076906,0.11437,-0.015822,0.058073,0.058073
28,2,0.30871,-0.081572,-0.076906,0.13198,-0.015822,0.057049,0.057049
28,2,-0.36275,-0.081572,-0.076906,0.11099,-0.015822,0.057872,0.057872
28,2,0.27363,-0.081572,-0.076906,0.12607,-0.015822,0.055106,0.055106
28,2,-0.3953,-0.081572,-0.076906,0.10396,-0.015822,0.055934,0.055934
28,2,-0.37319,-0.081572,-0.076906,0.083425,-0.015822,0.055013,0.055013
28,2,0.37811,-0.081572,-0.076906,0.10325,-0.015822,0.052428,0.052428
28,2,-0.25341,-0.081572,-0.076906,0.10325,-0.029318,0.053259,0.053259
28,2,-0.29556,-0.081572,-0.076906,0.087755,-0.029318,0.052423,0.052423
28,2,0.84614,-0.081572,-0.034601,0.087755,-0.029318,0.049998,0.049998
28,2,0.76537,-0.081572,0.003084,0.087755,-0.029318,0.049237,0.049237
28,2,-0.8877,-0.081572,-0.04136,0.087755,-0.029318,0.050066,0.050066
28,2,-0.88172,-0.081572,-0.084852,0.087755,-0.029318,0.049327,0.049327
28,2,-0.83823,-0.081572,-0.1256,0.087755,-0.029318,0.048609,0.048609
28,2,-0.87997,-0.12373,-0.1256,0.087755,-0.029318,0.047912,0.047912
28,2,0.33532,-0.12373,-0.1256,0.1031,-0.029318,0.045756,0.045756
28,2,-0.29541,-0.12373,-0.1256,0.089339,-0.029318,0.046576,0.046576
28,2,-0.28165,-0.12373,-0.1256,0.076402,-0.029318,0.045935,0.045935
28,2,0.38514,-0.12373,-0.1256,0.093307,-0.029318,0.043895,0.043895
28,2,-0.36254,-0.12373,-0.1256,0.077099,-0.029318,0.044706,0.044706
28,2,0.30752,-0.12373,-0.1256,0.090241,-0.029318,0.042735,0.042735
28,2,0.33284,-0.12373,-0.1256,0.10428,-0.029318,0.042178,0.042178
28,2,-0.33505,-0.12373,-0.1256,0.089879,-0.029318,0.04298,0.04298
28,2,-0.32065,-0.12373,-0.1256,0.076273,-0.029318,0.042435,0.042435
28,2,0.38527,-0.12373,-0.1256,0.091911,-0.029318,0.040591,0.040591
28,2,-0.36114,-0.12373,-0.1256,0.076966,-0.029318,0.041383,0.041383
28,2,-0.30774,-0.12373,-0.1256,0.064387,-0.029318,0.040877,0.040877
28,2,0.39715,-0.12373,-0.1256,0.079923,-0.029318,0.039119,0.039119
28,2,0.38162,-0.12373,-0.1256,0.094673,-0.029318,0.038652,0.038652
28,2,-0.3639,-0.12373,-0.1256,0.080324,-0.029318,0.039429,0.039429
