25,1,-0.34615,0,0,-0.11919,0,0.34432,0.34432
25,1,0.96154,0.37583,0,-0.11919,0,0.39087,0.39087
25,1,0.15385,0.37583,0,-0.11919,0.0601,0.39065,0.39065
25,1,-0.76923,0.37583,-0.23953,-0.11919,0.0601,0.31139,0.31139
25,1,-0.30389,0.37583,-0.23953,-0.21089,0.0601,0.30177,0.30177
25,1,0.13221,0.37583,-0.23953,-0.21089,0.11166,0.39001,0.39001
25,1,0.54724,0.58915,-0.23953,-0.21089,0.11166,0.3898,0.3898
25,1,-1.3584,0.214,-0.23953,-0.21089,0.11166,0.27617,0.27617
25,1,-0.94477,-0.03974,-0.23953,-0.21089,0.11166,0.26858,0.26858
25,1,1.0013,0.34991,-0.23953,-0.21089,0.11166,0.38916,0.38916
25,1,-1.1576,0.055217,-0.23953,-0.21089,0.11166,0.25457,0.25457
25,1,1.1626,0.055217,0.21241,-0.21089,0.11166,0.38873,0.38873
25,1,-1.0201,0.055217,-0.034414,-0.21089,0.11166,0.24196,0.24196
25,1,1.0344,0.055217,0.36726,-0.21089,0.11166,0.38831,0.38831
25,1,-1.098,0.055217,0.11412,-0.21089,0.11166,0.23054,0.23054
25,1,0.80896,0.055217,0.4279,-0.21089,0.11166,0.38788,0.38788
25,1,0.5721,0.055217,0.64969,-0.21089,0.11166,0.38767,0.38767
25,1,0.31185,0.055217,0.77052,-0.21089,0.11166,0.38746,0.38746
25,1,0.19102,0.055217,0.84449,-0.21089,0.11166,0.38725,0.38725
25,1,-1.6522,0.055217,0.50381,-0.21089,0.11166,0.2062,0.2062
25,1,0.49619,0.055217,0.69575,-0.21089,0.11166,0.38683,0.38683
25,1,0.26579,0.055217,0.79851,-0.21089,0.11166,0.38662,0.38662
25,1,-1.6062,0.055217,0.48704,-0.21089,0.11166,0.19392,0.19392
25,1,0.43604,0.055217,0.65544,-0.21089,0.11166,0.3862,0.3862
25,1,-1.4631,0.055217,0.38254,-0.21089,0.11166,0.18651,0.18651
25,1,0.57899,0.055217,0.60591,-0.21089,0.11166,0.38578,0.38578
25,1,-1.3367,0.055217,0.36577,-0.21089,0.11166,0.17965,0.17965
25,1,-1.135,0.055217,0.16555,-0.21089,0.11166,0.17641,0.17641
25,1,0.79599,0.055217,0.47213,-0.21089,0.11166,0.38516,0.38516
25,1,0.11911,0.055217,0.47213,-0.21089,0.15751,0.38495,0.38495
25,1,-0.58059,0.055217,0.47213,-0.21089,0.060357,0.16734,0.16734
25,1,-0.40651,0.055217,0.47213,-0.21089,-0.006522,0.16452,0.16452
25,1,-0.41655,0.055217,0.47213,-0.21089,-0.073918,0.16179,0.16179
25,1,-0.27224,0.055217,0.47213,-0.21089,-0.11725,0.15916,0.15916
25,1,-0.22891,0.055217,0.47213,-0.21089,-0.15309,0.15661,0.15661
25,1,0.30694,0.055217,0.47213,-0.21089,-0.035321,0.3837,0.3837
25,1,-1.2414,0.055217,0.28377,-0.21089,-0.035321,0.15174,0.15174
25,1,0.67777,0.055217,0.54355,-0.21089,-0.035321,0.38329,0.38329
25,1,0.45645,0.055217,0.71841,-0.21089,-0.035321,0.38308,0.38308
25,1,-1.5261,0.055217,0.49715,-0.21089,-0.035321,0.14498,0.14498
25,1,0.42593,0.055217,0.66014,-0.21089,-0.035321,0.38267,0.38267
25,1,-1.4678,0.055217,0.45347,-0.21089,-0.035321,0.1408,0.1408
25,1,0.46961,0.055217,0.63298,-0.21089,-0.035321,0.38226,0.38226
25,1,-1.4407,0.055217,0.43582,-0.21089,-0.035321,0.13686,0.13686
25,1,0.52572,0.055217,0.63656,-0.21089,-0.035321,0.38185,0.38185
25,1,-1.4443,0.055217,0.4443,-0.21089,-0.035321,0.13313,0.13313
25,1,-1.2135,0.055217,0.28492,-0.21089,-0.035321,0.13133,0.13133
25,1,0.90632,0.40074,0.28492,-0.21089,-0.035321,0.38124,0.38124
25,1,-1.17,0.25111,0.28492,-0.21089,-0.035321,0.1279,0.1279
25,1,0.74889,0.53631,0.28492,-0.21089,-0.035321,0.38083,0.38083
25,1,0.46369,0.7128,0.28492,-0.21089,-0.035321,0.38063,0.38063
25,1,0.21028,0.7928,0.28492,-0.21089,-0.035321,0.38042,0.38042
25,1,0.2072,0.87158,0.28492,-0.21089,-0.035321,0.38022,0.38022
25,1,0.12842,0.92038,0.28492,-0.21089,-0.035321,0.38002,0.38002
25,1,0.041157,0.93601,0.28492,-0.21089,-0.035321,0.37981,0.37981
25,1,-1.7052,0.73623,0.28492,-0.21089,-0.035321,0.11716,0.11716
25,1,-1.5439,0.5575,0.28492,-0.21089,-0.035321,0.11577,0.11577
25,1,0.71508,0.5575,0.55608,-0.21089,-0.035321,0.37921,0.37921
25,1,0.44392,0.5575,0.72433,-0.21089,-0.035321,0.37901,0.37901
25,1,-1.4936,0.5575,0.55736,-0.21089,-0.035321,0.11179,0.11179
25,1,0.44264,0.5575,0.72495,-0.21089,-0.035321,0.3786,0.3786
25,1,0.27505,0.5575,0.82903,-0.21089,-0.035321,0.3784,0.3784
25,1,-1.5983,0.5575,0.65629,-0.21089,-0.035321,0.10808,0.10808
25,1,0.40404,0.71022,0.65629,-0.21089,-0.035321,0.378,0.378
25,1,-1.5179,0.54972,0.65629,-0.21089,-0.035321,0.10574,0.10574
25,1,0.41182,0.70522,0.65629,-0.21089,-0.035321,0.3776,0.3776
25,1,0.25632,0.80196,0.65629,-0.21089,-0.035321,0.3774,0.3774
25,1,0.12112,0.84764,0.65629,-0.21089,-0.035321,0.3772,0.3772
25,1,-1.6169,0.68377,0.65629,-0.21089,-0.035321,0.10135,0.10135
25,1,0.23931,0.77394,0.65629,-0.21089,-0.035321,0.3768,0.3768
25,1,0.36474,0.77394,0.65629,-0.073532,-0.035321,0.3766,0.3766
25,1,0.22606,0.85903,0.65629,-0.073532,-0.035321,0.3764,0.3764
25,1,-1.6283,0.70058,0.65629,-0.073532,-0.035321,0.097312,0.097312
25,1,-1.3871,0.70058,0.52264,-0.073532,-0.035321,0.096352,0.096352
25,1,-1.3303,0.70058,0.39571,-0.073532,-0.035321,0.095411,0.095411
25,1,-1.4698,0.5617,0.39571,-0.073532,-0.035321,0.094488,0.094488
25,1,-1.2925,0.44075,0.39571,-0.073532,-0.035321,0.093582,0.093582
25,1,0.48233,0.62172,0.39571,-0.073532,-0.035321,0.37521,0.37521
25,1,-1.4294,0.49047,0.39571,-0.073532,-0.035321,0.091823,0.091823
25,1,-1.2034,0.49047,0.28624,-0.073532,-0.035321,0.090967,0.090967
25,1,-1.0939,0.49047,0.18765,-0.073532,-0.035321,0.090128,0.090128
25,1,-1.2982,0.37454,0.18765,-0.073532,-0.035321,0.089304,0.089304
25,1,-0.99534,0.37454,0.099566,-0.073532,-0.035321,0.088495,0.088495
25,1,-0.31083,0.37454,0.099566,-0.073532,-0.062581,0.0877,0.0877
25,1,-0.31108,0.37454,0.099566,-0.10057,-0.062581,0.086919,0.086919
25,1,0.54854,0.57949,0.099566,-0.10057,-0.062581,0.37364,0.37364
25,1,0.42051,0.73653,0.099566,-0.10057,-0.062581,0.37344,0.37344
25,1,0.26347,0.83487,0.099566,-0.10057,-0.062581,0.37324,0.37324
25,1,0.08821,0.86777,0.099566,-0.10057,-0.062581,0.37305,0.37305
25,1,-1.637,0.73155,0.099566,-0.10057,-0.062581,0.083217,0.083217
25,1,0.90043,0.73155,0.43512,-0.10057,-0.062581,0.37266,0.37266
25,1,0.52642,0.73155,0.63119,-0.10057,-0.062581,0.37246,0.37246
25,1,-1.4004,0.73155,0.51756,-0.10057,-0.062581,0.081142,0.081142
25,1,-1.3253,0.73155,0.41091,-0.10057,-0.062581,0.080474,0.080474
25,1,-1.5008,0.61176,0.41091,-0.10057,-0.062581,0.079816,0.079816
25,1,-1.1801,0.61176,0.31748,-0.10057,-0.062581,0.079169,0.079169
25,1,0.38824,0.75599,0.31748,-0.10057,-0.062581,0.37149,0.37149
25,1,-1.0867,0.75599,0.23282,-0.10057,-0.062581,0.077906,0.077906
25,1,-0.28357,0.75599,0.23282,-0.10057,-0.084498,0.07729,0.07729
25,1,-1.5637,0.63608,0.23282,-0.10057,-0.084498,0.076683,0.076683
25,2,-0.92308,-0.1379,0,0,0,0.14939,0.14939
25,2,-0.82364,-0.25972,0,0,0,0.14791,0.14791
25,2,0.99049,-0.092363,0,0,0,0.16896,0.16896
