61,2,-0.92308,0,-0.83503,0,0,0.90462,0.90462
61,2,0.38462,0,-0.83503,0,0.33795,0.87866,0.87866
61,2,0.12359,0,-0.83503,0,0.44351,0.85415,0.85415
61,2,-0.92308,-0.76705,-0.83503,0,0.44351,0.83097,0.83097
61,2,0.42308,-0.76705,-0.83503,0.34227,0.44351,0.80901,0.80901
61,2,-0.57304,-0.76705,-0.83503,-0.10939,0.44351,0.78819,0.78819
61,2,-0.71274,-0.76705,-0.83503,-0.10939,-0.10416,0.76841,0.76841
61,2,0.53247,-0.76705,-0.83503,0.28974,-0.10416,0.74959,0.74959
61,2,0.5657,-0.76705,-0.83503,0.28974,0.30975,0.73168,0.73168
61,2,0.13333,-0.76705,-0.83503,0.38502,0.30975,0.71461,0.71461
61,2,0.11333,-0.76705,-0.83503,0.38502,0.38889,0.69831,0.69831
61,2,-0.65426,-0.76705,-0.83503,-0.06166,0.38889,0.68274,0.68274
61,2,-0.61966,-0.76705,-0.83503,-0.06166,-0.024948,0.66785,0.66785
61,2,1.5273,-0.76705,0.16322,-0.06166,-0.024948,0.65359,0.65359
61,2,0.56755,-0.76705,0.52641,-0.06166,-0.024948,0.63993,0.63993
61,2,0.1659,-0.76705,0.6304,-0.06166,-0.024948,0.62683,0.62683
61,2,0.13883,-0.76705,0.71568,-0.06166,-0.024948,0.61425,0.61425
61,2,-1.6772,-0.76705,-0.2943,-0.06166,-0.024948,0.60217,0.60217
61,2,-0.24428,-0.76705,-0.2943,-0.06166,-0.16921,0.59056,0.59056
61,2,-0.59032,-0.76705,-0.63632,-0.06166,-0.16921,0.57938,0.57938
61,2,1.5363,0.10652,-0.63632,-0.06166,-0.16921,0.56862,0.56862
61,2,0.44628,0.10652,-0.63632,0.18748,-0.16921,0.55826,0.55826
61,2,-0.061558,0.10652,-0.63632,0.18748,-0.20296,0.54826,0.54826
61,2,1.4055,0.10652,0.12073,0.18748,-0.20296,0.53862,0.53862
61,2,-1.0438,0.10652,-0.43176,0.18748,-0.20296,0.52931,0.52931
