136,1,-0.80769,0,-0.57083,0,0,0.70674,0.70674
136,1,1.5324,0,0.010376,0,0,0.37929,0.37929
136,1,-0.80769,-0.50582,0.010376,0,0,0.62625,0.62625
136,1,0.23077,-0.50582,0.010376,0.084736,0,0.36719,0.36719
136,1,-0.50781,-0.50582,0.010376,-0.20076,0,0.56221,0.56221
136,1,-0.81807,-0.50582,-0.42718,-0.20076,0,0.53487,0.53487
136,1,-0.38051,-0.50582,-0.62127,-0.20076,0,0.51006,0.51006
136,1,1.4674,0.00067751,-0.62127,-0.20076,0,0.34517,0.34517
136,1,0.96086,0.32744,-0.62127,-0.20076,0,0.34008,0.34008
136,1,0.67256,0.55284,-0.62127,-0.20076,0,0.33513,0.33513
136,1,-1.3605,-0.032513,-0.62127,-0.20076,0,0.43024,0.43024
136,1,-0.18643,-0.032513,-0.69845,-0.20076,0,0.41404,0.41404
136,1,0.39307,-0.032513,-0.69845,-0.074545,0,0.32111,0.32111
136,1,0.26685,-0.032513,-0.69845,0.0099652,0,0.31669,0.31669
136,1,-0.39458,-0.032513,-0.69845,-0.13683,0,0.37202,0.37202
136,1,-0.77518,-0.31146,-0.69845,-0.13683,0,0.35984,0.35984
136,1,1.273,0.075717,-0.69845,-0.13683,0,0.30414,0.30414
136,1,0.92428,0.35317,-0.69845,-0.13683,0,0.30018,0.30018
136,1,0.36759,0.35317,-0.69845,-0.027901,0,0.29632,0.29632
136,1,-0.10924,0.35317,-0.73321,-0.027901,0,0.31819,0.31819
136,1,-1.0839,0.017964,-0.73321,-0.027901,0,0.30925,0.30925
136,1,-0.39518,0.017964,-0.73321,-0.14677,0,0.30079,0.30079
136,1,0.15385,0.017964,-0.73321,-0.14677,0.043356,0.28181,0.28181
136,1,-0.38951,0.017964,-0.73321,-0.14677,-0.067727,0.28519,0.28519
136,1,0.26004,0.017964,-0.73321,-0.14677,0.0038027,0.27508,0.27508
136,1,-0.38842,0.017964,-0.73321,-0.14677,-0.10151,0.27112,0.27112
136,1,0.90511,0.26113,-0.73321,-0.14677,-0.10151,0.26866,0.26866
136,1,0.33907,0.26113,-0.73321,-0.056721,-0.10151,0.26556,0.26556
136,1,-0.24465,0.26113,-0.73321,-0.056721,-0.16327,0.25245,0.25245
136,1,-0.36636,0.26113,-0.73321,-0.14713,-0.16327,0.24679,0.24679
136,1,-1.0688,0.0031501,-0.73321,-0.14713,-0.16327,0.24137,0.24137
136,1,-0.27594,0.0031501,-0.73321,-0.21231,-0.16327,0.23619,0.23619
136,1,0.36615,0.0031501,-0.73321,-0.12037,-0.16327,0.25108,0.25108
136,1,0.99685,0.25074,-0.73321,-0.12037,-0.16327,0.24838,0.24838
136,1,-1.0584,0.015889,-0.73321,-0.12037,-0.16327,0.22189,0.22189
136,1,-0.82358,-0.16324,-0.73321,-0.12037,-0.16327,0.2175,0.2175
136,1,-0.22578,-0.16324,-0.73321,-0.16853,-0.16327,0.21328,0.21328
136,1,0.39404,-0.16324,-0.73321,-0.16853,-0.069447,0.2381,0.2381
136,1,-0.17763,-0.16324,-0.73321,-0.205,-0.069447,0.20532,0.20532
136,1,0.26175,-0.16324,-0.73321,-0.205,-0.0083852,0.23328,0.23328
