matlab_id,1L,2L,4L,1LS,2LS,4LS,decay1a1e,decay1a2e,decay1a4e,decay2a1e,decay2a2e,decay2a4e,decay4a1e,decay4a2e,decay4a4e
141,508.763528726811,495.490330528192,466.766820614635,508.134714705976,497.48975789488,468.766605870971,512.968856747586,492.251552982283,471.562413907523,499.704234782927,493.048187090514,463.64904082159,470.980037294951,468.566151864253,465.106461446162
142,500.797526011418,249.435273017567,229.419753353358,501.151643217928,251.43497325631,231.419109175043,498.527392761682,259.995964282195,243.562530484356,253.632612254678,252.791675108979,239.127830011738,233.632517633587,232.949736419811,238.690118009819
143,430.881929320846,431.405810357998,388.211706942082,407.107414439995,409.137604665814,379.189564283564,409.3327214304,411.125421832169,399.582639004116,411.361095116423,400.845002457194,398.493698430371,391.608839909267,375.948270734604,362.702425035369
144,398.830962555019,375.998391395396,377.658433245543,393.118632951667,377.997443697999,379.65744460594,386.794675092384,385.353596154216,388.972087057548,375.389795406022,375.293848771348,378.547031244281,378.380427925832,378.317155121254,380.029913782831
145,552.715441405772,554.091088914869,556.812497102552,549.310822630132,550.424751684369,553.241638768119,551.246869857328,552.481266928044,555.863028300471,552.343705284084,554.409903497643,562.329498327313,555.54395291297,557.766583168172,560.448158570551
146,558.034112720355,553.115854500752,539.335434460772,553.275303372263,555.115200912039,538.337053487091,562.007868256103,557.88677352369,559.01276616672,553.702397693593,559.864086198486,554.139407249129,540.557598282442,548.748083418324,550.45034462508
147,443.285491343895,440.201172292568,397.918170939337,445.285147810614,442.200905460087,399.917998866287,447.523039952439,491.186494431824,422.021059499488,444.414133403282,408.571251265819,397.352200599761,402.127711781086,396.486916792412,399.869101817851
149,557.115621376692,559.12823888113,562.970043381017,559.115953345613,561.131822001706,564.970856129077,561.023551645086,563.128784132983,566.755469186855,562.933954259305,563.94174530183,567.868556971662,565.550471636512,566.294087453495,570.001992858365
150,457.076975708026,452.201146569461,438.656625779643,459.077362850167,454.201747256036,442.140778468721,461.152711326061,446.969182870416,446.699408682329,454.223117878495,445.499315672279,443.611586079479,442.852011868963,446.810223568876,450.174456925107
151,514.851639035693,506.652714219954,498.467040011107,516.851838813757,508.653040605849,500.480045905769,515.930887689566,502.427848642989,505.931934791887,510.878346499083,503.580202101872,496.175328860969,499.008148251634,490.096696954681,493.25045273862
152,340.113966239294,341.332080952074,340.893655849655,342.112541038065,336.253987527191,342.893228729319,336.298903694138,337.166786696123,341.416747091784,338.448569448993,313.972161419746,313.433226251571,345.08884975748,321.321045125961,322.378548939437
153,555.939681420341,554.927002257462,558.660204142706,557.939555011897,556.92677761907,560.660036389713,558.580187102236,559.338392486603,562.904408356558,559.368915259376,561.315130511504,565.090167465142,563.578156720098,565.540038700293,569.497904409148
154,479.495948781272,478.869269540755,475.215253800512,481.493591968384,467.569798585906,460.1291448494,483.690235233364,475.231874802788,458.934975211425,483.0840489445,455.156546916191,454.364609246809,462.352243812734,457.313925509741,450.105076034504
